gene1,gene2,combined_score
CPB2,SERPINF2,895
CPN1,CPN2,993
CPN1,KNG1,704
CRKL,CSF1R,708
CRKL,FGFR1,896
CRKL,GRB2,921
CRKL,ITGA5,709
CRKL,ITGB1,785
CRKL,LCP2,759
CRKL,LYN,840
CRKL,PDGFRB,836
CRKL,RAP1A,797
CRKL,SRC,957
CRKL,SYK,764
CRKL,VASP,704
CRKL,WAS,875
CRKL,WIPF1,861
CRTAC1,MAPRE2,782
CSF1,CSF1R,999
CSF1,CXCL12,701
CSF1,FGFR1,750
CSF1,GAPDH,743
CSF1,GRB2,785
CSF1,ICAM1,829
CSF1,PDGFRB,909
CSF1,SRC,910
CSF1,TGFB1,776
CSF1R,CTSS,757
CSF1R,CXCL12,879
CSF1R,FCER1G,885
CSF1R,FCGR3A,812
CSF1R,GRAP2,831
CSF1R,GRB2,950
CSF1R,ITGB2,862
CSF1R,LYN,719
CSF1R,PDGFC,756
CSF1R,PECAM1,725
CSF1R,PTPRC,818
CSF1R,SRC,833
CSF1R,VSIG4,859
CSK,DOK2,752
CSK,DOK3,928
CSK,GRB2,791
CSK,LYN,948
CSK,PTPN12,808
CSK,PTPN6,743
CSK,PTPRC,797
CSK,SRC,998
CSK,VCL,826
CSNK2B,PRNP,909
CSPG4,GPC1,725
CSPG4,HSPG2,735
CSPG4,LGALS3,897
CSPG4,PDGFRB,775
CST3,CSTB,855
CST3,CTSB,982
CST3,CTSL,802
CST3,CTSS,951
CST3,ITM2B,896
CST3,LCN2,924
CST3,PTGDS,749
CST3,SERPING1,737
CST3,SPP1,727
CST3,TTR,865
CST6,CTSS,760
CST6,TGM3,867
CSTA,CTSB,998
CSTA,CTSH,964
CSTA,CTSL,992
CSTA,CTSS,921
CSTA,DSG1,729
CSTA,DSP,785
CSTA,TGM1,888
CSTB,CTSB,948
CSTB,CTSH,761
CSTB,CTSL,954
CSTB,CTSS,904
CTSA,CTSB,765
CTSA,CTSS,794
CTSB,CTSL,974
CTSB,CTSS,958
CTSB,LAMP1,812
CTSB,LAMP2,726
CTSB,MMP9,897
CTSB,PLG,724
CTSB,SERPINE1,725
CTSB,VTN,755
CTSC,LMAN1,811
CTSH,CTSL,773
CTSH,SFTPB,715
CTSL,CTSS,910
CTSL,PSAP,720
CTSS,ELANE,878
CTSS,HLA-DRA,745
CTSS,HSPG2,833
CTSS,ITGB2,724
CTSS,LAMP1,739
CTSS,MMP9,874
CTSS,MPO,964
CTSS,PSAP,721
CTSS,PTPRC,762
CTSS,TIMP1,763
CTTN,GNA13,866
CTTN,GRB2,854
CTTN,MYLK,708
CTTN,NEXN,834
CTTN,PFN1,723
CTTN,PLXDC2,765
CTTN,RHOA,839
CTTN,SRC,998
CTTN,SYK,763
CTTN,TJP2,727
CTTN,TLN1,937
CTTN,VASP,936
CTTN,VCL,970
CTTN,WAS,996
CTTN,WASF2,947
CTTN,WIPF1,978
CUTA,HSPE1,787
CXCL12,DPP4,832
CXCL12,FN1,884
CXCL12,HMGB1,984
CXCL12,ITGA5,726
CXCL12,ITGB2,709
CXCL12,ITIH4,811
CXCL12,LGALS3,744
CXCL12,MIF,737
CXCL12,MMP2,762
CXCL12,MMP9,891
CXCL12,PDGFRB,815
CXCL12,PECAM1,745
CXCL12,PF4,999
CXCL12,PF4V1,997
CXCL12,PPBP,999
CXCL12,PTPRC,827
CXCL12,SDC1,702
CXCL12,SELL,720
CXCL12,SELP,749
CXCL12,SRC,789
CXCL12,TGFB1,798
CXCL12,TIMP1,737
CXCL12,VCAM1,864
CYB5B,PGRMC1,766
CYB5B,PGRMC2,724
CYC1,DLST,792
CYC1,HSPA9,753
CYC1,MDH2,885
CYC1,MGLL,824
CYC1,MT-CO2,998
CYC1,NDUFA2,994
CYC1,NDUFA4,789
CYC1,NDUFA5,997
CYC1,NDUFA7,936
CYC1,NDUFB11,961
CYC1,NDUFS3,999
CYC1,NDUFS8,999
CYC1,UQCRB,999
CYC1,UQCRC1,999
CYC1,UQCRC2,999
CYC1,UQCRFS1,999
CYC1,UQCRH,999
CYC1,VDAC1,861
CYFIP1,EIF4E,997
CYFIP1,IGFBP2,841
CYFIP1,NCK2,788
CYFIP1,RAC2,930
CYFIP1,WAS,873
CYFIP1,WASF2,999
DAG1,DPM3,793
DAG1,GRB2,921
DAG1,HSPG2,999
DAG1,LAMA2,999
DAG1,LAMA4,781
DAG1,LAMB1,804
DAG1,LAMB2,763
DAG1,LAMC1,824
DAG1,NID1,788
DAG1,PLEC,849
DAG1,SRC,720
DAG1,UTRN,999
DARS1,SDCBP,784
DBN1,NEXN,708
DBN1,PDLIM7,701
DCK,NDUFS3,714
DCK,NDUFS8,703
DCK,PDE3A,901
DCK,PDIA4,781
DCK,PNP,951
DCTN1,DCTN2,999
DCTN1,DCTN3,999
DCTN1,DYNLL1,943
DCTN1,DYNLRB1,940
DCTN1,HOOK3,756
DCTN1,HSP90AA1,884
DCTN1,KIF2A,851
DCTN1,KIF5B,862
DCTN1,KLC1,820
DCTN1,MAPRE1,997
DCTN1,MSN,718
DCTN1,RAB6A,877
DCTN1,RAB8A,796
DCTN1,SPAG9,725
DCTN1,VAPB,799
DCTN1,VCP,899
DCTN2,DCTN3,999
DCTN2,DYNLL1,915
DCTN2,DYNLRB1,937
DCTN2,HSP90AA1,908
DCTN2,HSP90AB1,777
DCTN2,KIF5B,700
DCTN2,KLC1,718
DCTN2,MAPRE1,744
DCTN3,DYNLL1,862
DCTN3,DYNLRB1,864
DCTN3,HSP90AA1,800
DDB1,ELOB,813
DDB1,ELOC,822
DDB1,GSPT1,920
DDB1,H4C1,820
DDB1,RBX1,999
DDB1,RUVBL1,703
DDB1,SKP1,874
DDB1,UBA1,817
DDB1,UQCRFS1,796
DECR1,ECI1,736
DECR1,GAPDH,726
DEFA1,ELANE,749
DERA,ENO1,853
DERA,ENO2,829
DERA,GAPDH,867
DERA,GPI,905
DERA,LDHA,814
DERA,MINPP1,803
DERA,PDHB,841
DERA,PGAM1,816
DERA,PKM,831
DERA,STRAP,775
DERA,TALDO1,955
DERA,TKT,956
DERA,TPI1,929
DERA,TYMP,959
DIAPH1,PFN1,970
DIAPH1,RHOA,994
DIAPH1,RHOC,973
DLD,DLST,999
DLD,ETFA,833
DLD,GPI,736
DLD,IDH1,777
DLD,MDH2,944
DLD,NDUFS3,784
DLD,PDHB,999
DLD,SHMT2,968
DLD,TCP1,769
DLD,TKT,706
DLD,UQCRC1,831
DLD,UQCRC2,836
DLST,GSR,778
DLST,IDH1,815
DLST,MDH2,861
DLST,NDUFS8,724
DLST,PDHB,974
DLST,UQCRFS1,713
DMTN,SLC4A1,804
DMTN,TMOD3,894
DMTN,YWHAE,774
DNAJB11,ERP29,709
DNAJB11,ERP44,855
DNAJB11,GANAB,850
DNAJB11,HSP90AB1,892
DNAJB11,HSP90B1,999
DNAJB11,HSPA4,843
DNAJB11,HSPA5,997
DNAJB11,HSPA8,923
DNAJB11,HSPA9,749
DNAJB11,HYOU1,976
DNAJB11,MANF,903
DNAJB11,P4HB,840
DNAJB11,PDIA3,817
DNAJB11,PDIA4,986
DNAJB11,PDIA6,959
DNAJB11,PPIB,955
DNAJB11,PTGES3,764
DNAJB11,STIP1,826
DNAJB11,TCP1,825
DNM1L,FIS1,999
DNM1L,HSPA9,795
DNM1L,INF2,758
DNM1L,PARK7,726
DNM1L,SOD2,754
DNM1L,SUMO2,817
DNM1L,VDAC1,768
DOK2,GRB2,724
DOK3,GRB2,862
DPP4,FN1,983
DPP4,IGF2R,945
DPP4,ITGB1,967
DPP4,PLG,904
DPP4,PTPRC,990
DPT,LUM,803
DPT,POSTN,709
DPYSL2,KLC1,726
DPYSL2,PLXNA4,717
DPYSL2,RAB27A,862
DPYSL2,RAB27B,753
DSC1,DSG1,998
DSC1,DSP,959
DSC1,FLG,814
DSC1,FLG2,783
DSC1,JUP,913
DSC1,PKP1,905
DSC3,DSG1,933
DSC3,DSP,946
DSC3,JUP,974
DSC3,KRT5,706
DSC3,PKP1,894
DSG1,DSP,998
DSG1,ERBIN,877
DSG1,FLG,941
DSG1,FLG2,885
DSG1,JUP,981
DSG1,KRT14,717
DSG1,PKP1,994
DSG1,TGM1,780
DSP,FLG,727
DSP,JUP,999
DSP,KRT19,840
DSP,KRT8,869
DSP,LMNA,724
DSP,PKP1,995
DSTN,PFN1,784
DSTN,WDR1,794
DUSP3,MAPK1,979
DUSP3,MAPK14,936
DYNLL1,DYNLRB1,997
DYNLL1,HSP90AA1,879
ECH1,SCP2,818
ECHS1,ECI1,855
ECHS1,ETFA,851
ECHS1,ETFB,855
ECHS1,HSD17B10,996
ECHS1,SCP2,898
ECI1,ETFA,720
ECI1,ETFB,739
ECI1,HSD17B10,729
ECI1,SCP2,837
ECM1,EFEMP1,758
ECM1,FN1,712
ECM1,HSPG2,809
ECM1,MMP9,760
ECM2,OMD,703
EEF1B2,EEF1D,999
EEF1B2,EEF1G,999
EEF1B2,EEF2,937
EEF1B2,EIF3I,962
EEF1B2,EIF3K,704
EEF1B2,EIF4A1,837
EEF1B2,EIF5A,852
EEF1B2,ETF1,702
EEF1B2,NACA,798
EEF1B2,NME2,792
EEF1B2,PFDN5,724
EEF1B2,PSMA1,753
EEF1B2,PSMA2,708
EEF1B2,PSMA3,888
EEF1B2,PSMA4,741
EEF1B2,PSMA5,836
EEF1B2,PSMA6,755
EEF1B2,PSMA7,730
EEF1B2,RAN,759
EEF1B2,RPL22,838
EEF1B2,RPLP0,988
EEF1B2,RPLP1,947
EEF1B2,RPLP2,968
EEF1B2,RPS12,964
EEF1B2,TPT1,994
EEF1D,EEF1G,999
EEF1D,EEF2,842
EEF1D,EIF3K,774
EEF1D,EIF5A,757
EEF1D,RPLP0,849
EEF1D,RPLP1,918
EEF1D,RPLP2,853
EEF1D,RPS12,803
EEF1D,TPT1,950
EEF1G,EEF2,994
EEF1G,EIF3I,877
EEF1G,EIF3K,717
EEF1G,EIF4A1,894
EEF1G,EIF5A,755
EEF1G,GAPDH,805
EEF1G,GPI,791
EEF1G,HSP90AA1,738
EEF1G,HSP90AB1,725
EEF1G,NACA,946
EEF1G,PPA2,783
EEF1G,PSMA3,735
EEF1G,PSMA5,721
EEF1G,RPLP0,996
EEF1G,RPLP1,985
EEF1G,RPLP2,907
EEF1G,RPS12,848
EEF1G,TPT1,993
EEF2,EIF2S1,850
EEF2,EIF3I,779
EEF2,EIF4A1,970
EEF2,EIF4E,837
EEF2,EIF5,860
EEF2,EIF5A,996
EEF2,EIF6,765
EEF2,ENO1,876
EEF2,ETF1,796
EEF2,GAPDH,810
EEF2,HSD17B10,752
EEF2,HSP90AA1,879
EEF2,HSP90AB1,868
EEF2,HSPA5,858
EEF2,HSPA8,841
EEF2,PGK1,839
EEF2,PSMA3,754
EEF2,RPL22,990
EEF2,RPLP0,999
EEF2,RPLP1,985
EEF2,RPLP2,981
EEF2,RPS12,998
EEF2,TALDO1,708
EEF2,TPI1,733
EEF2,TPT1,739
EFEMP1,FBLN1,754
EFEMP1,FBLN2,769
EFEMP1,MFAP4,784
EFEMP2,FBLN5,837
EFEMP2,FBN1,873
EFEMP2,LTBP1,722
EFEMP2,MFAP2,794
EFEMP2,MFAP4,705
EFEMP2,MFAP5,779
EFNB1,NCK2,997
EFNB1,SDCBP,847
EFNB1,SRC,806
EHD1,EHD3,841
EHD1,PACSIN2,907
EHD1,RAB8A,876
EHD1,SNAP29,983
EHD3,PACSIN2,846
EIF2S1,EIF3I,999
EIF2S1,EIF3J,972
EIF2S1,EIF3K,982
EIF2S1,EIF4A1,990
EIF2S1,EIF4E,954
EIF2S1,EIF4G2,705
EIF2S1,EIF5,998
EIF2S1,ETF1,865
EIF2S1,HSP90AA1,755
EIF2S1,HSP90B1,759
EIF2S1,HSPA4,767
EIF2S1,HSPA5,939
EIF2S1,PPP1CA,996
EIF2S1,PPP1CB,949
EIF2S1,PSMA3,734
EIF2S1,PSMA5,802
EIF2S1,PSMC2,755
EIF2S1,PSMD14,999
EIF2S1,RPL22,835
EIF2S1,RPLP0,912
EIF2S1,RPLP1,785
EIF2S1,RPLP2,715
EIF2S1,RPS12,993
EIF2S1,SELENOP,889
EIF2S1,TCP1,800
EIF3I,EIF3J,999
EIF3I,EIF3K,999
EIF3I,EIF4A1,997
EIF3I,EIF4E,753
EIF3I,EIF5,999
EIF3I,EIF6,807
EIF3I,ETF1,839
EIF3I,PSMA1,826
EIF3I,PSMA2,795
EIF3I,PSMA3,805
EIF3I,PSMA5,790
EIF3I,PSMA6,782
EIF3I,PSMA7,779
EIF3I,PSMB7,999
EIF3I,RPLP0,854
EIF3I,RPLP2,759
EIF3I,RPS12,992
EIF3I,SELENOP,905
EIF3I,TPT1,841
EIF3J,EIF3K,999
EIF3J,EIF4A1,931
EIF3J,EIF4G2,707
EIF3J,EIF5,998
EIF3J,EIF6,732
EIF3J,ETF1,750
EIF3J,RPS12,929
EIF3J,SELENOP,897
EIF3K,EIF4A1,901
EIF3K,EIF5,916
EIF3K,RPS12,933
EIF3K,SELENOP,876
EIF4A1,EIF4E,999
EIF4A1,EIF4G2,999
EIF4A1,EIF5,993
EIF4A1,EIF5A,741
EIF4A1,EIF6,843
EIF4A1,ETF1,776
EIF4A1,HSPA8,802
EIF4A1,HSPA9,707
EIF4A1,PKP1,819
EIF4A1,RPLP0,827
EIF4A1,RPLP1,701
EIF4A1,RPS12,921
EIF4A1,TPT1,818
EIF4E,EIF4G2,999
EIF4E,EIF5,987
EIF4E,EIF6,755
EIF4E,FKBP1A,939
EIF4E,LSM1,715
EIF4E,PCBP2,801
EIF4E,RHEB,892
EIF4G2,EIF5,765
EIF5,EIF6,826
EIF5,ETF1,775
EIF5,RPS12,909
EIF5,SELENOP,908
EIF5A,EIF6,769
EIF5A,RAN,774
EIF5A,RPL22,920
EIF5A,RPLP0,954
EIF5A,RPLP1,776
EIF5A,RPS12,800
EIF5A,TPT1,797
EIF6,RPL22,978
EIF6,RPLP0,979
EIF6,RPS12,752
ELANE,F2,855
ELANE,FN1,705
ELANE,HMGB1,869
ELANE,LCN2,774
ELANE,MMP9,973
ELANE,MPO,999
ELANE,SERPINA1,999
ELANE,SERPINA3,745
ELANE,SERPINB1,973
ELANE,SERPINF2,826
ELANE,SERPING1,716
ELANE,TFPI,760
ELANE,THBS1,895
ELOB,ELOC,999
ELOB,NRBP1,799
ELOB,PSMC3,714
ELOB,PSMD14,819
ELOB,RBX1,999
ELOB,SKP1,931
ELOC,NRBP1,813
ELOC,PSMB3,713
ELOC,RBX1,999
ELOC,SKP1,936
ELOC,VBP1,705
EMD,FHL1,709
EMD,LMNA,999
EMD,LMNB1,994
EMD,SPTAN1,729
EMD,VAPB,785
EMD,VMA21,776
ENG,ICAM1,767
ENG,ITGA5,801
ENG,ITGB1,920
ENG,LGALS3,709
ENG,LRG1,931
ENG,MCAM,834
ENG,PECAM1,923
ENG,PTPRC,910
ENG,TFRC,762
ENG,TGFB1,998
ENG,VCAM1,737
ENG,VWF,718
ENO1,ENO2,954
ENO1,FN1,791
ENO1,G6PD,903
ENO1,GAPDH,998
ENO1,GOT2,707
ENO1,GPI,994
ENO1,HLA-DRA,906
ENO1,HSP90AA1,771
ENO1,HSP90AB1,804
ENO1,HSPA4,760
ENO1,HSPA5,726
ENO1,HSPA8,876
ENO1,HSPA9,712
ENO1,HSPE1,710
ENO1,IDH1,765
ENO1,LDHA,924
ENO1,MDH2,759
ENO1,MINPP1,900
ENO1,PFN1,738
ENO1,PGAM1,996
ENO1,PGD,903
ENO1,PGK1,996
ENO1,PGM1,927
ENO1,PKM,997
ENO1,PLG,997
ENO1,PRDX2,760
ENO1,PRDX6,737
ENO1,SELENBP1,751
ENO1,SRC,815
ENO1,TALDO1,968
ENO1,TKT,967
ENO1,TPI1,998
ENO1,TUBA1A,769
ENO1,TUBA4A,702
ENO1,TUBB4B,701
ENO1,VDAC1,747
ENO1,YWHAE,702
ENO1,YWHAZ,794
ENO2,G6PD,863
ENO2,GAPDH,871
ENO2,GPI,976
ENO2,IDH1,707
ENO2,KRT19,791
ENO2,MDH2,700
ENO2,MINPP1,907
ENO2,NCAM1,794
ENO2,PGAM1,989
ENO2,PGK1,962
ENO2,PKM,989
ENO2,TALDO1,907
ENO2,TKT,911
ENO2,TPI1,959
EPS15,GRB2,870
EPS15,RNF11,877
EPS15,SH3GL1,782
EPS15,STON2,999
EPS15,TFRC,709
EPS15,WAS,784
ERAP1,HLA-B,876
ERAP1,HLA-C,887
ERAP1,NUCB2,924
ERBIN,GRB2,749
ERBIN,HSP90AA1,809
ERBIN,LMNB1,820
ERP29,HSP90B1,894
ERP29,HSPA4,750
ERP29,HSPA5,783
ERP29,P4HB,700
ERP29,PDIA3,720
ERP29,PDIA4,765
ERP44,JCHAIN,871
ERP44,LMAN1,903
ERP44,PRDX4,982
ESAM,PECAM1,728
ESAM,SELP,776
ESAM,VCAM1,735
ESAM,VWF,770
ESD,GLO1,904
ESD,HAGH,801
ESD,PGD,728
ESD,PGM1,801
ESYT1,ESYT2,970
ESYT1,STIM1,802
ETF1,GSPT1,999
ETF1,RPL22,909
ETF1,RPLP0,953
ETF1,RPLP2,706
ETF1,RPS12,945
ETFA,ETFB,999
ETFA,GM2A,931
ETFA,MDH2,847
ETFA,NDUFS3,743
ETFA,PDHB,728
ETFA,UQCRC2,757
ETFB,HSD17B10,860
ETFB,MDH2,754
ETFB,NDUFS8,866
F10,F11,756
F10,F12,741
F10,F13B,704
F10,F2,999
F10,F5,995
F10,F7,988
F10,F8,997
F10,F9,953
F10,FGA,752
F10,HRG,775
F10,KLKB1,725
F10,KNG1,717
F10,PLG,720
F10,PROC,707
F10,PROCR,958
F10,SERPINA10,816
F10,SERPINA5,713
F10,SERPIND1,823
F10,TFPI,999
F10,VWF,978
F11,F12,954
F11,F2,767
F11,F5,725
F11,F7,736
F11,F8,966
F11,F9,967
F11,GP1BA,873
F11,KLKB1,792
F11,KNG1,998
F11,PROC,717
F11,SERPIND1,728
F11,SERPING1,759
F11,TFPI,748
F11,VWF,705
F11R,ICAM1,833
F11R,ICAM2,899
F11R,ITGB2,998
F11R,JAM3,970
F11R,PECAM1,932
F11R,RHOA,877
F11R,TJP2,996
F11R,VCAM1,779
F12,F13A1,707
F12,F2,880
F12,F5,735
F12,F7,735
F12,F8,757
F12,F9,737
F12,GP1BA,841
F12,HRG,714
F12,KLKB1,972
F12,KNG1,998
F12,MASP2,716
F12,MBL2,716
F12,PLG,965
F12,PROC,773
F12,SERPINF2,736
F12,SERPING1,987
F13A1,F13B,997
F13A1,F2,954
F13A1,FGA,910
F13A1,FGB,812
F13A1,FGG,812
F13A1,FN1,783
F13A1,VWF,713
F13B,F2,950
F13B,FGA,960
F13B,FGB,905
F13B,FGG,935
F13B,HRG,819
F13B,PROC,872
F13B,SERPIND1,816
F13B,SERPINF2,780
F2,F5,999
F2,F7,926
F2,F8,985
F2,F9,932
F2,FGA,999
F2,FGB,999
F2,FGG,999
F2,FN1,792
F2,GC,792
F2,GP1BA,992
F2,HPX,716
F2,HRG,837
F2,ITGA2B,736
F2,ITIH2,852
F2,KLKB1,710
F2,KNG1,891
F2,LPA,781
F2,MBL2,816
F2,MGP,752
F2,PLG,826
F2,PROC,987
F2,PROCR,819
F2,SERPINA1,790
F2,SERPINA5,996
F2,SERPINA7,753
F2,SERPIND1,999
F2,SERPINE1,839
F2,SERPINF1,804
F2,SERPINF2,928
F2,TFPI,940
F2,TTR,724
F2,VWF,966
F5,F7,797
F5,F8,846
F5,F9,769
F5,KNG1,757
F5,LMAN1,789
F5,MMRN1,822
F5,PROC,940
F5,PROS1,972
F5,SERPINA1,773
F7,F8,969
F7,F9,984
F7,GXYLT1,789
F7,PROC,715
F7,PROCR,915
F7,SERPIND1,757
F7,SERPINE1,774
F7,TFPI,995
F7,VWF,911
F8,F9,997
F8,FN1,975
F8,GP1BA,886
F8,GP1BB,743
F8,GP5,748
F8,GP9,786
F8,LMAN1,939
F8,MBL2,734
F8,PROC,960
F8,PROS1,901
F8,TFPI,702
F8,VWF,999
F9,KLKB1,706
F9,KNG1,783
F9,MBL2,749
F9,PROC,720
F9,TFPI,744
F9,VWF,915
FABP5,GOT2,896
FABP5,NOTCH3,709
FABP5,S100A7,883
FAM3C,HLA-C,755
FAM3C,LAMP1,812
FAP,FN1,705
FAT1,LAMC1,799
FAT1,VASP,951
FBLN1,FBLN2,948
FBLN1,FN1,992
FBLN1,HSPG2,904
FBLN1,MFAP2,839
FBLN1,MFAP4,834
FBLN1,MFAP5,797
FBLN1,NID1,835
FBLN1,VCAN,833
FBLN2,FBLN5,786
FBLN2,FBN1,971
FBLN2,FN1,989
FBLN2,HSPG2,993
FBLN2,MFAP2,816
FBLN2,MFAP4,730
FBLN2,MFAP5,777
FBLN2,NID1,904
FBLN2,NID2,807
FBLN2,POSTN,802
FBLN2,VTN,847
FBLN5,FBN1,922
FBLN5,FN1,865
FBLN5,LTBP2,881
FBLN5,MFAP2,857
FBLN5,MFAP4,842
FBLN5,MFAP5,796
FBN1,FN1,982
FBN1,HSPG2,849
FBN1,ITGA5,775
FBN1,ITGB1,716
FBN1,LAMC1,720
FBN1,LTBP1,989
FBN1,LTBP2,887
FBN1,LUM,972
FBN1,MFAP2,997
FBN1,MFAP4,909
FBN1,MFAP5,976
FBN1,MMP2,817
FBN1,MMP9,746
FBN1,POSTN,785
FBN1,TGFB1,882
FBN1,THBS1,801
FBN1,VCAN,910
FBN1,VTN,806
FCER1G,FCGR2A,907
FCER1G,FCGR3A,999
FCER1G,GP6,999
FCER1G,ITGA2,855
FCER1G,ITGB2,841
FCER1G,LCP2,857
FCER1G,LYN,988
FCER1G,PTPN6,788
FCER1G,PTPRC,724
FCER1G,SRC,717
FCER1G,SYK,999
FCGR2A,FCGR3A,917
FCGR2A,GP6,770
FCGR2A,ITGA2B,706
FCGR2A,ITGB2,813
FCGR2A,LYN,962
FCGR2A,PF4,895
FCGR2A,PF4V1,704
FCGR2A,PTPRC,886
FCGR2A,SELL,730
FCGR2A,SRC,963
FCGR2A,SYK,995
FCGR2A,VWF,743
FCGR3A,GYPA,803
FCGR3A,ICAM1,767
FCGR3A,ITGB2,777
FCGR3A,ITIH4,826
FCGR3A,LAMP1,750
FCGR3A,LYN,958
FCGR3A,MPO,743
FCGR3A,NCAM1,991
FCGR3A,PECAM1,781
FCGR3A,PTPRC,913
FCGR3A,SELL,852
FCGR3A,SHMT2,743
FCGR3A,SRC,766
FCGR3A,SYK,989
FCN1,FCN2,945
FCN1,FCN3,904
FCN1,MASP1,999
FCN1,MASP2,992
FCN1,MBL2,937
FCN1,PTX3,982
FCN2,FCN3,970
FCN2,MASP1,999
FCN2,MASP2,999
FCN2,MBL2,998
FCN2,PTX3,954
FCN3,MASP1,999
FCN3,MASP2,993
FCN3,MBL2,988
FERMT3,FLNA,727
FERMT3,FYB1,750
FERMT3,ILK,799
FERMT3,ITGA2B,963
FERMT3,ITGB1,763
FERMT3,ITGB2,960
FERMT3,ITGB3,992
FERMT3,PLEK,833
FERMT3,RASGRP2,907
FERMT3,TLN1,940
FERMT3,VCL,702
FGA,FGB,999
FGA,FGG,999
FGA,FGL2,781
FGA,FN1,932
FGA,GC,779
FGA,HABP2,848
FGA,HPX,791
FGA,HRG,936
FGA,IGFBP1,706
FGA,ITGA2B,928
FGA,ITGB3,978
FGA,ITIH2,811
FGA,KNG1,908
FGA,LPA,860
FGA,ORM1,747
FGA,ORM2,751
FGA,PF4,745
FGA,PLG,965
FGA,PPBP,727
FGA,PROC,851
FGA,PROS1,764
FGA,SERPINA1,831
FGA,SERPINA10,777
FGA,SERPINA5,738
FGA,SERPINA7,827
FGA,SERPIND1,960
FGA,SERPINF2,967
FGA,THBS1,903
FGA,TTR,773
FGA,VTN,720
FGA,VWF,866
FGB,FGG,999
FGB,FGL2,788
FGB,FN1,922
FGB,GC,931
FGB,HABP2,877
FGB,HLA-DRA,803
FGB,HP,751
FGB,HPX,712
FGB,HRG,851
FGB,ITGA2B,925
FGB,ITGB3,952
FGB,ITIH2,704
FGB,KNG1,864
FGB,LPA,898
FGB,ORM1,818
FGB,PLG,948
FGB,PROC,730
FGB,SERPINA1,810
FGB,SERPINA5,716
FGB,SERPIND1,951
FGB,SERPINE1,751
FGB,SERPINF2,914
FGB,THBS1,801
FGB,VWF,878
FGFR1,FGFR1OP2,886
FGFR1,GRB2,961
FGFR1,HSP90AA1,740
FGFR1,L1CAM,898
FGFR1,LDHA,815
FGFR1,NCAM1,996
FGFR1,NRAS,966
FGFR1,NRP1,826
FGFR1,PDGFC,756
FGFR1,PKM,932
FGFR1,SDC4,887
FGFR1OP2,PDCD10,996
FGFR1OP2,STK24,995
FGFR1OP2,STRN,892
FGG,FGL2,787
FGG,FN1,963
FGG,GC,868
FGG,HABP2,858
FGG,HP,858
FGG,HPX,710
FGG,HRG,874
FGG,ITGA2B,917
FGG,ITGB3,980
FGG,ITIH4,738
FGG,KNG1,917
FGG,ORM1,791
FGG,ORM2,721
FGG,PLG,878
FGG,PROC,754
FGG,SERPINA1,886
FGG,SERPINA5,710
FGG,SERPIND1,960
FGG,SERPINF2,916
FGG,THBS1,795
FGG,VTN,721
FGG,VWF,863
FGL2,FN1,756
FGL2,SERPINF2,756
FGL2,THBS1,778
FIS1,VAPB,792
FIS1,VDAC1,959
FKBP15,VPS29,799
FKBP1A,RHEB,865
FKBP1A,RHOA,704
FKBP1A,TGFB1,873
FKBP2,FTH1,784
FKBP2,PPIB,821
FKBP2,PPIF,750
FLG,FLG2,832
FLG,KRT14,718
FLG,KRT5,738
FLG,PKP1,728
FLG,TGM1,907
FLG,TGM3,757
FLG2,KRT5,725
FLG2,TGM1,819
FLG2,TGM3,777
FLNA,FN1,809
FLNA,GP1BA,999
FLNA,GP1BB,831
FLNA,GP9,710
FLNA,HSP90AB1,842
FLNA,ILK,832
FLNA,ITGA2,733
FLNA,ITGA2B,985
FLNA,ITGA5,789
FLNA,ITGA6,739
FLNA,ITGAV,729
FLNA,ITGB1,993
FLNA,ITGB2,938
FLNA,ITGB3,994
FLNA,MSN,834
FLNA,MYH9,861
FLNA,PFN1,776
FLNA,PLEC,812
FLNA,RALA,930
FLNA,RHOA,933
FLNA,SRC,809
FLNA,TLN1,998
FLNA,VASP,772
FLNA,VCL,998
FLNA,VWF,802
FLNA,WDR1,874
FLNA,ZYX,779
FLOT1,FLOT2,993
FLOT1,SDCBP,730
FLOT1,STOM,915
FLOT1,TSG101,879
FLOT2,STOM,868
FN1,GAPDH,945
FN1,GAS6,730
FN1,GP1BA,841
FN1,GP6,932
FN1,GRB2,744
FN1,HSPA4,718
FN1,HSPG2,996
FN1,ICAM1,904
FN1,IGFBP1,756
FN1,IGFBP3,967
FN1,IGFBP5,812
FN1,ILK,840
FN1,ITGA2,986
FN1,ITGA2B,999
FN1,ITGA5,999
FN1,ITGA6,928
FN1,ITGAV,999
FN1,ITGB1,999
FN1,ITGB2,976
FN1,ITGB3,999
FN1,ITIH4,868
FN1,KNG1,819
FN1,LAMA4,814
FN1,LAMC1,700
FN1,LCN2,964
FN1,LGALS1,878
FN1,LGALS3,985
FN1,LGALS3BP,953
FN1,LPA,764
FN1,LTBP1,949
FN1,LUM,962
FN1,MAPK1,716
FN1,MMP2,756
FN1,MMP9,850
FN1,MSN,739
FN1,NCAM1,748
FN1,NID1,997
FN1,NID2,715
FN1,PDGFRB,765
FN1,PECAM1,748
FN1,PF4,770
FN1,PF4V1,770
FN1,PLG,997
FN1,POSTN,996
FN1,PTPRC,842
FN1,RHOA,734
FN1,SDC1,999
FN1,SDC4,999
FN1,SELP,778
FN1,SERPINA1,825
FN1,SERPINE1,790
FN1,SERPINF1,846
FN1,SERPINF2,953
FN1,SPARC,969
