gene1,gene2,combined_score
PDLIM1,SDC4,441
PDLIM1,TPM2,559
PDLIM1,TPM4,569
PDLIM1,VCL,706
PDLIM1,VWF,426
PDLIM1,ZYX,434
PDLIM5,PDLIM7,810
PDLIM5,PRKCB,565
PDLIM5,PSMB9,489
PDLIM5,RSU1,501
PDLIM5,TPM2,633
PDLIM5,VASP,511
PDLIM5,VCL,508
PDLIM5,VDAC1,512
PDLIM5,ZYX,459
PDLIM7,PLEC,503
PDLIM7,PSMB9,840
PDLIM7,TFRC,410
PDLIM7,TLN1,593
PDLIM7,TPM1,414
PDLIM7,TPM2,857
PDLIM7,TPM4,414
PDLIM7,TSG101,484
PDLIM7,VASP,527
PDLIM7,VCL,439
PDLIM7,ZYX,568
PEAR1,RGS18,421
PEAR1,SELP,512
PEAR1,SRC,478
PEAR1,SYK,458
PEAR1,TREML1,406
PEAR1,TUBB,436
PEAR1,TUBB1,544
PEBP1,PGAM1,592
PEBP1,PGK1,525
PEBP1,PKM,644
PEBP1,PRDX2,715
PEBP1,PRDX3,458
PEBP1,PRDX5,423
PEBP1,PRDX6,617
PEBP1,RAB6A,493
PEBP1,RAN,425
PEBP1,RAP1A,478
PEBP1,RAP1B,478
PEBP1,SDCBP,536
PEBP1,SND1,441
PEBP1,SOD2,665
PEBP1,SRC,561
PEBP1,TKT,476
PEBP1,TLN1,411
PEBP1,TPI1,562
PEBP1,UQCRH,408
PEBP1,VCL,423
PEBP1,VWF,438
PEBP1,YWHAB,756
PEBP1,YWHAE,517
PEBP1,YWHAG,482
PEBP1,YWHAZ,492
PECAM1,PF4,470
PECAM1,PLG,517
PECAM1,PLIN1,479
PECAM1,PODXL,528
PECAM1,POSTN,504
PECAM1,PPBP,455
PECAM1,PPP2R1A,630
PECAM1,PROCR,510
PECAM1,PSMA7,436
PECAM1,PTPN6,979
PECAM1,PTPRB,629
PECAM1,PTPRC,912
PECAM1,RHOA,484
PECAM1,S100A4,644
PECAM1,S100A9,450
PECAM1,SDC1,718
PECAM1,SDC4,632
PECAM1,SELL,797
PECAM1,SELP,908
PECAM1,SERPINE1,527
PECAM1,SLC2A1,512
PECAM1,SPARC,443
PECAM1,SPN,716
PECAM1,SPP1,595
PECAM1,SRC,948
PECAM1,SYK,587
PECAM1,SYTL4,417
PECAM1,TFRC,546
PECAM1,TGFB1,702
PECAM1,THBS1,628
PECAM1,THBS2,428
PECAM1,TIMP1,500
PECAM1,TSG101,424
PECAM1,TYMP,415
PECAM1,VCAM1,820
PECAM1,VCL,486
PECAM1,VIM,661
PECAM1,VTN,523
PECAM1,VWF,918
PEPD,PGD,409
PEPD,PGM1,434
PEPD,PRNP,491
PEPD,SELENOP,412
PEPD,SHMT2,600
PEPD,TPI1,608
PEPD,XPNPEP1,578
PF4,PF4V1,965
PF4,PLEK,482
PF4,PLG,581
PF4,PPBP,936
PF4,PRG4,460
PF4,PROC,662
PF4,PROCR,581
PF4,PTPRC,429
PF4,S100A9,428
PF4,SAA1,422
PF4,SAA2,412
PF4,SELP,921
PF4,SERPINA1,632
PF4,SERPIND1,670
PF4,SERPINE1,507
PF4,SERPINF1,481
PF4,SERPINF2,480
PF4,SRC,620
PF4,TFPI,455
PF4,TGFB1,665
PF4,THBS1,729
PF4,TIMP1,447
PF4,TMSB4X,510
PF4,TREML1,524
PF4,TUBB1,623
PF4,TYMP,501
PF4,VCAM1,479
PF4,VTN,627
PF4,VWF,932
PF4V1,PLG,730
PF4V1,PPBP,725
PF4V1,PROC,547
PF4V1,PROCR,522
PF4V1,SELP,901
PF4V1,SERPINA1,487
PF4V1,SERPIND1,433
PF4V1,SERPINE1,446
PF4V1,SERPINF1,438
PF4V1,SERPINF2,478
PF4V1,TFPI,456
PF4V1,TGFB1,570
PF4V1,THBS1,694
PF4V1,TMSB4X,451
PF4V1,TREML1,546
PF4V1,TUBB1,478
PF4V1,TYMP,498
PF4V1,VTN,598
PF4V1,VWF,851
PFDN1,PFDN2,999
PFDN1,PFDN4,999
PFDN1,PFDN5,999
PFDN1,PFDN6,999
PFDN1,PFN1,640
PFDN1,PSMA1,634
PFDN1,PSMA2,643
PFDN1,PSMA3,539
PFDN1,PSMA4,555
PFDN1,PSMA5,447
PFDN1,PSMA6,576
PFDN1,PSMA7,491
PFDN1,PSMB1,464
PFDN1,PSMB2,487
PFDN1,PSMB3,441
PFDN1,PSMB7,460
PFDN1,PSMD4,454
PFDN1,PSMD7,484
PFDN1,RPLP2,458
PFDN1,RUVBL1,541
PFDN1,RUVBL2,468
PFDN1,TCP1,988
PFDN1,TUBA1A,734
PFDN1,TUBA1C,604
PFDN1,TUBA4A,546
PFDN1,TUBB1,503
PFDN1,TUBB4B,643
PFDN1,VBP1,999
PFDN2,PFDN4,999
PFDN2,PFDN5,999
PFDN2,PFDN6,999
PFDN2,PFN1,617
PFDN2,PPP1CA,680
PFDN2,PSMA1,585
PFDN2,PSMA2,624
PFDN2,PSMA3,556
PFDN2,PSMA4,600
PFDN2,PSMA5,534
PFDN2,PSMA6,536
PFDN2,PSMA7,603
PFDN2,PSMB1,436
PFDN2,PSMB2,490
PFDN2,PSMB3,406
PFDN2,PSMB7,420
PFDN2,PSMC5,518
PFDN2,PSMD4,524
PFDN2,PTGES3,701
PFDN2,RPLP2,509
PFDN2,RUVBL1,977
PFDN2,RUVBL2,978
PFDN2,STIP1,739
PFDN2,TCP1,961
PFDN2,TNPO1,446
PFDN2,TUBA1A,693
PFDN2,TUBA1C,647
PFDN2,TUBA4A,758
PFDN2,TUBB1,528
PFDN2,TUBB4B,797
PFDN2,VBP1,999
PFDN2,YWHAE,595
PFDN4,PFDN5,999
PFDN4,PFDN6,999
PFDN4,PROCR,434
PFDN4,RUVBL1,786
PFDN4,RUVBL2,756
PFDN4,SERPING1,608
PFDN4,TCP1,947
PFDN4,TUBA1A,626
PFDN4,TUBA1C,630
PFDN4,TUBA4A,585
PFDN4,TUBB1,505
PFDN4,TUBB4B,588
PFDN4,VBP1,999
PFDN5,PFDN6,999
PFDN5,PSMA1,656
PFDN5,PSMA2,682
PFDN5,PSMA3,695
PFDN5,PSMA4,685
PFDN5,PSMA5,592
PFDN5,PSMA6,689
PFDN5,PSMA7,548
PFDN5,PSMB1,525
PFDN5,PSMB2,503
PFDN5,PSMB3,431
PFDN5,PSMB7,436
PFDN5,PSMC4,428
PFDN5,PSMD4,605
PFDN5,PSMD8,451
PFDN5,RBX1,557
PFDN5,RPL22,545
PFDN5,RPLP0,510
PFDN5,RPLP1,482
PFDN5,RPLP2,714
PFDN5,RPS12,464
PFDN5,RTRAF,449
PFDN5,RUVBL1,606
PFDN5,RUVBL2,485
PFDN5,STIP1,574
PFDN5,TCP1,979
PFDN5,TUBA1A,685
PFDN5,TUBA1C,631
PFDN5,TUBA4A,612
PFDN5,TUBB1,542
PFDN5,TUBB4B,659
PFDN5,VBP1,999
PFDN6,PPP1CA,770
PFDN6,PSMA1,686
PFDN6,PSMA2,663
PFDN6,PSMA3,680
PFDN6,PSMA4,668
PFDN6,PSMA5,534
PFDN6,PSMA6,667
PFDN6,PSMA7,556
PFDN6,PSMB1,529
PFDN6,PSMB2,529
PFDN6,PSMB3,526
PFDN6,PSMB6,448
PFDN6,PSMB7,478
PFDN6,PSMD4,517
PFDN6,PTGES3,715
PFDN6,RPLP2,464
PFDN6,RUVBL1,983
PFDN6,RUVBL2,977
PFDN6,STIP1,751
PFDN6,TCP1,975
PFDN6,TNPO1,440
PFDN6,TUBA1A,663
PFDN6,TUBA1C,641
PFDN6,TUBA4A,637
PFDN6,TUBB1,542
PFDN6,TUBB4B,663
PFDN6,VBP1,999
PFN1,PGK1,444
PFN1,PKM,528
PFN1,PLEK,401
PFN1,PPIB,558
PFN1,PPP1CA,466
PFN1,PRDX6,474
PFN1,RAB6A,479
PFN1,RAC2,548
PFN1,RALA,503
PFN1,RAP1A,561
PFN1,RHOA,939
PFN1,RHOC,891
PFN1,RHOG,450
PFN1,ROCK2,549
PFN1,RRAS,495
PFN1,SCP2,525
PFN1,SH3BGRL3,710
PFN1,SRC,641
PFN1,ST13,487
PFN1,SUMO2,511
PFN1,TAGLN2,711
PFN1,TLN1,662
PFN1,TMOD3,648
PFN1,TMSB4X,959
PFN1,TPI1,538
PFN1,TPM3,448
PFN1,TPM4,428
PFN1,TPT1,417
PFN1,TUBA1C,404
PFN1,TUBA4A,747
PFN1,TUBB,515
PFN1,TWF2,691
PFN1,VAPB,601
PFN1,VASP,999
PFN1,VCL,978
PFN1,VCP,814
PFN1,WAS,991
PFN1,WASF2,755
PFN1,WDR1,648
PFN1,WIPF1,900
PFN1,YWHAE,745
PFN1,YWHAG,573
PFN1,YWHAQ,456
PFN1,YWHAZ,640
PFN1,ZYX,748
PGAM1,PGD,616
PGAM1,PGK1,998
PGAM1,PGM1,627
PGAM1,PKM,975
PGAM1,PLG,512
PGAM1,PRDX2,512
PGAM1,PRDX3,749
PGAM1,PRDX4,425
PGAM1,PRDX6,480
PGAM1,PYGL,451
PGAM1,RAP1B,406
PGAM1,RPIA,486
PGAM1,RPLP0,401
PGAM1,SHMT2,525
PGAM1,SLC2A1,607
PGAM1,SOD2,422
PGAM1,TALDO1,924
PGAM1,TKT,929
PGAM1,TPI1,989
PGAM1,TPM3,402
PGAM1,TUBA1C,522
PGAM1,UBASH3B,854
PGAM1,UQCRC1,402
PGAM1,VDAC2,600
PGAM1,YWHAZ,644
PGD,PGK1,787
PGD,PGLS,992
PGD,PGM1,951
PGD,PKM,690
PGD,PNP,405
PGD,PRDX3,409
PGD,PYGB,468
PGD,PYGL,511
PGD,RPIA,995
PGD,SHMT2,647
PGD,TALDO1,986
PGD,TKT,975
PGD,TPI1,787
PGD,UCHL3,453
PGD,UGP2,424
PGK1,PGM1,644
PGK1,PKM,936
PGK1,PLEC,532
PGK1,PLG,770
PGK1,PPA2,529
PGK1,PPIB,483
PGK1,PRDX2,503
PGK1,PRDX3,465
PGK1,PRDX4,521
PGK1,PRDX5,432
PGK1,PRDX6,633
PGK1,PRPS1,491
PGK1,PSMA6,418
PGK1,PSMB2,458
PGK1,PSMC3,548
PGK1,PSMC4,601
PGK1,PSMC6,545
PGK1,PSMD14,444
PGK1,PYGB,575
PGK1,PYGL,681
PGK1,RAN,482
PGK1,RHOA,497
PGK1,RPIA,649
PGK1,RPLP0,664
PGK1,SHMT2,579
PGK1,SLC2A1,720
PGK1,SLC4A1,493
PGK1,SOD2,634
PGK1,STIP1,558
PGK1,SUMO2,555
PGK1,TALDO1,829
PGK1,TCP1,458
PGK1,TFRC,527
PGK1,TGFB1,491
PGK1,THBS3,401
PGK1,TKT,831
PGK1,TLN1,537
PGK1,TPI1,999
PGK1,TPM2,464
PGK1,TUBA1A,566
PGK1,TUBA1C,415
PGK1,TUBA4A,500
PGK1,TUBB,681
PGK1,TUBB4B,429
PGK1,UQCRC1,440
PGK1,UQCRC2,447
PGK1,VASP,794
PGK1,VCP,735
PGK1,VDAC1,586
PGK1,VDAC2,550
PGK1,VIM,521
PGK1,YWHAB,511
PGK1,YWHAE,532
PGK1,YWHAG,405
PGK1,YWHAQ,513
PGK1,YWHAZ,787
PGLS,PGM1,448
PGLS,PRDX6,425
PGLS,PRPS1,464
PGLS,RPIA,773
PGLS,SRC,452
PGLS,TALDO1,845
PGLS,TKT,766
PGLS,TPI1,656
PGLYRP2,SERPIND1,567
PGM1,PKM,524
PGM1,PRDX6,471
PGM1,PYGB,897
PGM1,PYGL,914
PGM1,RPIA,538
PGM1,SLC2A1,597
PGM1,TALDO1,815
PGM1,TKT,505
PGM1,TPI1,816
PGM1,UGP2,987
PGRMC1,PGRMC2,636
PGRMC1,PLG,471
PGRMC1,RAB5B,435
PGRMC1,TGOLN2,458
PGRMC2,RAC2,560
PGRMC2,RHOA,615
PGRMC2,RHOG,555
PGRMC2,VAPB,446
PGRMC2,VPS29,428
PIGR,PIP,477
PIGR,SELL,447
PIGR,SERPINA1,458
PIGR,SYK,494
PIGR,TFRC,625
PIGR,TPD52L2,412
PIP,S100A9,521
PIP,ZG16B,432
PIP4K2A,ROCK2,903
PIP4K2A,SERPINA4,450
PIP4K2A,TLN1,720
PIP4K2A,VCL,911
PITHD1,SLK,454
PITHD1,YWHAB,465
PKM,PRDX2,549
PKM,PRDX6,429
PKM,PRPS1,469
PKM,PSMC3,405
PKM,PSMC4,427
PKM,PYGB,557
PKM,PYGL,550
PKM,RPIA,494
PKM,RPLP0,751
PKM,RPS12,501
PKM,SHMT2,645
PKM,SLC2A1,814
PKM,SLC3A2,473
PKM,SOD2,550
PKM,SPP1,482
PKM,SRC,454
PKM,TALDO1,925
PKM,TKFC,423
PKM,TKT,951
PKM,TLN1,448
PKM,TPI1,963
PKM,TPM1,645
PKM,TPM2,681
PKM,TPM4,557
PKM,TUBB,447
PKM,TYMP,450
PKM,UQCRC1,442
PKM,UQCRFS1,424
PKM,VCL,506
PKM,VCP,575
PKM,VDAC1,488
PKM,VDAC3,556
PKM,WDR1,504
PKM,YWHAE,413
PKM,YWHAZ,542
PKP1,PLEC,722
PKP1,POF1B,440
PKP1,SERPINB12,473
PKP1,SERPINB3,436
PKP1,TGM1,734
PKP1,TGM3,466
PKP1,VIM,444
PKP1,YWHAG,540
PKP1,YWHAZ,499
PLBD1,VCAN,437
PLEC,SEPTIN7,461
PLEC,SPTA1,534
PLEC,SPTAN1,795
PLEC,SRC,611
PLEC,TGM1,501
PLEC,TLN1,706
PLEC,TWF2,424
PLEC,UTRN,554
PLEC,VCL,719
PLEC,VCP,578
PLEC,VIM,923
PLEK,PSMD4,551
PLEK,PTPN6,401
PLEK,PTPRC,563
PLEK,RAB21,496
PLEK,RAC2,732
PLEK,RAP1B,418
PLEK,RGS18,789
PLEK,RGS19,718
PLEK,RHEB,509
PLEK,RHOA,837
PLEK,RHOG,514
PLEK,ROCK2,445
PLEK,SELL,440
PLEK,SERPINA4,479
PLEK,SKAP2,569
PLEK,SPTB,442
PLEK,SPTBN1,533
PLEK,SRC,877
PLEK,SRGN,483
PLEK,STXBP2,423
PLEK,SYK,622
PLEK,TAGLN2,428
PLEK,TLN1,780
PLEK,TUBA4A,436
PLEK,VAPA,615
PLEK,VASP,648
PLEK,VCL,604
PLEK,VCP,476
PLEK,WAS,665
PLEK,WDR1,460
PLEK,WIPF1,415
PLG,PON1,651
PLG,PPBP,659
PLG,PRDX2,457
PLG,PRNP,594
PLG,PROC,512
PLG,PROCR,446
PLG,PROS1,639
PLG,PROZ,470
PLG,PTX3,407
PLG,RETN,505
PLG,RUVBL1,454
PLG,SAA4,425
PLG,SELP,602
PLG,SERPINA1,819
PLG,SERPINA10,734
PLG,SERPINA3,468
PLG,SERPINA4,589
PLG,SERPINA5,532
PLG,SERPINB3,614
PLG,SERPIND1,952
PLG,SERPINE1,989
PLG,SERPINF1,995
PLG,SERPINF2,999
PLG,SERPING1,684
PLG,SERPINI1,671
PLG,SPARC,532
PLG,SPP1,438
PLG,SPP2,455
PLG,SRC,482
PLG,TALDO1,447
PLG,TCP1,431
PLG,TFPI,815
PLG,TGFB1,623
PLG,THBS1,879
PLG,THBS2,754
PLG,TIMP1,743
PLG,TKT,457
PLG,TPI1,723
PLG,TTR,506
PLG,VCAM1,586
PLG,VDAC1,480
PLG,VTN,995
PLG,VWF,798
PLIN1,PLIN3,496
PLIN1,PPP1CA,476
PLIN1,PPP1CB,473
PLIN1,RAB18,528
PLIN1,RETN,594
PLIN1,SCP2,412
PLIN1,SLC2A1,483
PLIN3,PPP1CA,413
PLIN3,RAB18,748
PLIN3,RAB1A,440
PLIN3,RAB1B,428
PLIN3,RAB6A,401
PLIN3,RHOA,475
PLIN3,SH3BGRL3,447
PLIN3,TSG101,500
PLIN3,VAMP3,846
PLIN3,VPS29,405
PLIN3,VPS37B,411
PLP2,PPP1CA,569
PLP2,TCP1,588
PLP2,TUBB,650
PLSCR1,PSMB9,544
PLSCR1,RTN4,495
PLTP,PON1,897
PLTP,PON3,513
PLTP,SAA1,828
PLTP,SAA2,813
PLTP,SAA4,687
PLTP,SCP2,432
PLTP,SERPINF1,550
PLTP,SERPINF2,447
PLTP,TFPI,431
PLXDC2,SERPINF1,609
PLXNA4,PLXNB1,603
PLXNA4,PLXNB2,591
PLXNA4,RAC2,924
PLXNA4,RHOA,465
PLXNA4,RRAS,735
PLXNA4,TLN1,540
PLXNB1,PLXNB2,944
PLXNB1,RAB7A,418
PLXNB1,RAC2,966
PLXNB1,RAP2B,627
PLXNB1,RHOA,835
PLXNB1,RHOC,628
PLXNB1,ROCK2,537
PLXNB1,RRAS,993
PLXNB1,SEMA4B,937
PLXNB1,VAMP3,534
PLXNB2,RAC2,924
PLXNB2,RHOA,681
PLXNB2,RRAS,969
PLXNB2,SEMA4B,965
PNP,PPA2,562
PNP,PRPS1,496
PNP,PYGB,479
PNP,PYGL,481
PNP,SMS,764
PNP,TPI1,508
PNP,TYMP,965
PNPLA8,RHOG,414
PODN,POSTN,484
PODXL,PTPRC,494
PODXL,RHOA,449
PODXL,SELL,920
PODXL,SPN,490
PON1,PON3,957
PON1,SAA1,763
PON1,SAA2,735
PON1,SAA4,715
PON1,SERPINA1,508
PON1,SERPINA4,490
PON1,SERPINE1,406
PON1,SERPINF1,437
PON1,SOD2,721
PON1,TGFB1,428
PON1,TTR,597
PON1,VTN,404
PON3,TTR,451
POSTN,PTPRC,423
POSTN,RAP1A,415
POSTN,S100A4,599
POSTN,SDC1,527
POSTN,SERPINE1,674
POSTN,SPARC,797
POSTN,SPP1,704
POSTN,TGFB1,791
POSTN,TGFBI,643
POSTN,THBS1,648
POSTN,THBS2,828
POSTN,THBS4,774
POSTN,TIMP1,532
POSTN,TNC,600
POSTN,TNXB,532
POSTN,VCAM1,494
POSTN,VCAN,607
POSTN,VIM,500
POSTN,VTN,448
PPA2,PRUNE1,443
PPA2,RPIA,443
PPA2,RPLP0,441
PPA2,SAR1A,469
PPA2,SHMT2,451
PPA2,SOD2,438
PPA2,TALDO1,534
PPA2,TKT,436
PPA2,TPI1,596
PPA2,UBA1,439
PPA2,UGP2,470
PPA2,UQCRC2,462
PPA2,UQCRFS1,583
PPBP,PTPRC,426
PPBP,QSOX1,400
PPBP,RAN,642
PPBP,RGS18,490
PPBP,S100A8,427
PPBP,SAA1,537
PPBP,SAA2,528
PPBP,SELL,469
PPBP,SELP,887
PPBP,SERPINE1,447
PPBP,SERPINF2,480
PPBP,SPP1,525
PPBP,SRC,592
PPBP,TGFB1,430
PPBP,THBS1,421
PPBP,TIMP1,424
PPBP,TREML1,497
PPBP,TUBB1,686
PPBP,VCAM1,452
PPBP,VWF,773
PPIB,PRDX6,430
PPIB,PRKCSH,486
PPIB,RANBP1,558
PPIB,RPLP0,542
PPIB,SDC1,516
PPIB,SDF4,491
PPIB,SERPINF1,553
PPIB,SOD2,510
PPIB,SSR4,683
PPIC,PRDX6,406
PPIC,RANBP1,576
PPIC,SSR4,404
PPIF,PRDX6,458
PPIF,RANBP1,691
PPIF,SOD2,791
PPIF,SSBP1,528
PPIF,VDAC1,999
PPIF,VDAC2,958
PPIF,VDAC3,962
PPM1A,PPP1CA,628
PPM1A,PPP1CB,405
PPM1A,RNF11,595
PPM1A,TGFB1,532
PPP1CA,PPP1CB,997
PPP1CA,PPP1R12A,970
PPP1CA,PPP1R7,992
PPP1CA,PPP2R1A,676
PPP1CA,PRKAR1A,409
PPP1CA,PSMB3,410
PPP1CA,PTPA,515
PPP1CA,PTPN12,456
PPP1CA,PYGL,619
PPP1CA,ROCK2,917
PPP1CA,RPLP0,677
PPP1CA,RUVBL1,737
PPP1CA,RUVBL2,722
PPP1CA,SERPING1,501
PPP1CA,SGTA,455
PPP1CA,SKP1,448
PPP1CA,TGFB1,562
PPP1CA,TUBA1C,423
PPP1CA,TUBB,536
PPP1CA,TUBB4B,450
PPP1CA,WDR77,501
PPP1CA,YWHAB,738
PPP1CA,YWHAE,518
PPP1CA,YWHAG,512
PPP1CA,YWHAH,436
PPP1CA,YWHAQ,465
PPP1CA,YWHAZ,418
PPP1CB,PPP1R12A,999
PPP1CB,PPP1R7,993
PPP1CB,PPP2R1A,592
PPP1CB,PSMC5,408
PPP1CB,PTPA,404
PPP1CB,PYGB,402
PPP1CB,PYGL,430
PPP1CB,RAB5C,469
PPP1CB,RHOA,720
PPP1CB,RHOC,638
PPP1CB,ROCK2,924
PPP1CB,RPLP0,553
PPP1CB,RRAS,530
PPP1CB,SEC31A,422
PPP1CB,SNX2,404
PPP1CB,TGFB1,556
PPP1CB,VCP,517
PPP1CB,WDR77,617
PPP1CB,YWHAB,544
PPP1R12A,PPP1R7,669
PPP1R12A,RHOA,994
PPP1R12A,RHOC,730
PPP1R12A,ROCK2,975
PPP1R12A,SEPTIN7,462
PPP1R12A,SPTBN1,525
PPP1R12A,YWHAB,582
PPP1R12A,YWHAZ,636
PPP1R7,RSU1,594
PPP1R7,VCP,664
PPP1R7,VPS29,406
PPP2R1A,PRKCB,906
PPP2R1A,PSMA6,511
PPP2R1A,PSMA7,437
PPP2R1A,PSMC5,505
PPP2R1A,PSMD14,410
PPP2R1A,PTPA,998
PPP2R1A,RAB1A,469
PPP2R1A,RAB2A,460
PPP2R1A,RAB8A,547
PPP2R1A,RBX1,595
PPP2R1A,RPL22,406
PPP2R1A,SEPTIN2,462
PPP2R1A,SKP1,597
PPP2R1A,SPTAN1,415
PPP2R1A,SRC,616
PPP2R1A,STK24,997
PPP2R1A,STRN,999
PPP2R1A,TCP1,670
PPP2R1A,TNPO1,551
PPP2R1A,TUBB4B,600
PPP2R1A,UBA1,467
PPP2R1A,UQCRC1,452
PPP2R1A,VCP,705
PPP2R1A,YWHAB,813
PPP2R1A,YWHAE,542
PPP2R1A,YWHAG,602
PPP2R1A,YWHAH,584
PPP2R1A,YWHAQ,527
PPP2R1A,YWHAZ,593
PRDX2,PRDX3,635
PRDX2,PRDX5,960
PRDX2,PRDX6,798
PRDX2,RBX1,497
PRDX2,SLC4A1,591
PRDX2,SOD2,707
PRDX2,SOD3,485
PRDX2,SPTAN1,476
PRDX2,STOM,580
PRDX2,TALDO1,582
PRDX2,TCP1,470
PRDX2,TPI1,689
PRDX2,TXNDC5,545
PRDX2,TXNL1,452
PRDX2,UBE2H,490
PRDX2,UQCRFS1,409
PRDX2,VDAC1,405
PRDX2,YWHAB,420
PRDX2,YWHAE,461
PRDX2,YWHAG,404
PRDX2,YWHAZ,458
PRDX3,PRDX5,972
PRDX3,PSMA4,457
PRDX3,PSMA7,463
PRDX3,SLC25A3,410
PRDX3,SNCA,660
PRDX3,SOD2,804
PRDX3,SOD3,530
PRDX3,STOML2,503
PRDX3,TALDO1,480
PRDX3,TPI1,554
PRDX3,TXNDC5,433
PRDX3,TXNL1,443
PRDX3,UQCRC1,475
PRDX3,UQCRC2,493
PRDX3,UQCRFS1,504
PRDX3,VDAC1,841
PRDX3,VDAC2,709
PRDX3,VDAC3,445
PRDX3,YWHAB,475
PRDX4,PRDX5,820
PRDX4,QSOX1,459
PRDX4,QSOX2,457
PRDX4,SOD2,671
PRDX4,SOD3,596
PRDX4,SSR4,531
PRDX4,TALDO1,469
PRDX4,TMX1,446
PRDX4,TPI1,511
PRDX4,TXNDC5,994
PRDX4,TXNL1,429
PRDX4,VIM,516
PRDX5,PRDX6,832
PRDX5,SOD2,818
PRDX5,SOD3,529
PRDX5,TPI1,459
PRDX5,UQCRFS1,406
PRDX6,PSMA2,687
PRDX6,PSMD4,462
PRDX6,QSOX1,514
PRDX6,SELENBP1,446
PRDX6,SEPTIN7,445
PRDX6,SOD2,703
PRDX6,SOD3,547
PRDX6,STOM,500
PRDX6,TALDO1,525
PRDX6,TKT,404
PRDX6,TPI1,743
PRDX6,TXNDC5,438
PRDX6,TXNL1,418
PRDX6,VCP,434
PRDX6,VDAC1,575
PRDX6,VDAC2,462
PRDX6,VDAC3,409
PRDX6,YWHAE,541
PRG2,PRG3,544
PRG4,TGFB1,446
PRG4,VCAN,542
PRKAR1A,PRKAR2A,922
PRKAR1A,PRKAR2B,954
PRKAR1A,RPL22,453
PRKAR1A,SEC31A,615
PRKAR1A,STOML2,637
PRKAR1A,STRN,502
PRKAR1A,TPM3,746
PRKAR1A,TPM4,571
PRKAR1A,TUBA4A,452
PRKAR1A,TUBB,452
PRKAR1A,VAPA,442
PRKAR1A,VAPB,513
PRKAR1A,VCL,518
PRKAR1A,YWHAH,426
PRKAR1A,YWHAZ,469
PRKAR2A,PRKAR2B,989
PRKAR2A,RAB32,713
PRKAR2B,RAB8A,513
PRKAR2B,SEPTIN2,416
PRKCB,RAC2,430
PRKCB,RRAS,919
PRKCB,SPTA1,420
PRKCB,SPTAN1,411
PRKCB,SPTBN1,440
PRKCB,STX4,449
PRKCB,SULT1A1,430
PRKCB,SYK,595
PRKCB,TGFB1,496
PRKCB,VCAM1,402
PRKCB,YWHAB,446
PRKCB,YWHAZ,455
PRKCSH,VWF,450
PRNP,PSMA1,674
PRNP,PSMA2,662
PRNP,PSMA3,715
PRNP,PSMA4,678
PRNP,PSMA5,675
PRNP,PSMA6,694
PRNP,PSMA7,673
PRNP,PSMB1,676
PRNP,PSMB2,662
PRNP,PSMB3,664
PRNP,PSMB4,667
PRNP,PSMB5,758
PRNP,PSMB6,654
PRNP,PSMB7,680
PRNP,PSMC1,679
PRNP,PSMC2,674
PRNP,PSMC3,658
PRNP,PSMC4,667
PRNP,PSMC5,659
PRNP,PSMC6,659
PRNP,PSMD14,709
PRNP,PSMD4,680
PRNP,PSMD7,689
PRNP,PSMD8,657
PRNP,PSMD9,659
PRNP,SERPINA3,464
PRNP,SERPINI1,578
PRNP,SGTA,606
PRNP,SNCA,984
PRNP,SORL1,430
PRNP,SPARCL1,497
PRNP,STIP1,997
PRNP,TTR,821
PRNP,VCP,461
PRNP,VTN,485
PRNP,YWHAQ,659
PROC,PROCR,996
PROC,PROS1,859
PROC,SERPINA1,934
PROC,SERPINA5,969
PROC,SERPIND1,760
PROC,SERPINE1,943
PROC,SERPINF1,401
PROC,SERPINF2,972
PROC,SPP2,588
PROC,TFPI,717
PROC,TGM1,426
PROC,VWF,682
PROCR,PROS1,854
PROCR,PSMA7,400
PROCR,PTPRC,433
PROCR,SELL,463
PROCR,SELP,535
PROCR,SERPINE1,592
PROCR,TFPI,860
PROCR,VCAM1,420
PROCR,VWF,596
PROS1,SERPIND1,801
PROS1,SERPINE1,475
PROS1,SHBG,508
PROS1,SPARC,425
PROS1,TFPI,522
PROS1,TUBA4A,404
PROS1,VWF,625
PROZ,SERPINA10,996
PROZ,SERPIND1,467
PROZ,SPP2,411
PRPS1,RPIA,961
PRPS1,RPLP0,471
PRPS1,TALDO1,490
PRPS1,TKT,957
PRPS1,TPI1,499
PRPS1,UBA1,409
PRSS3,SERPINA1,630
PRSS3,TFPI,781
PSAP,SNCA,514
PSAP,SRC,570
PSAP,TPP1,482
PSAP,TSG101,598
PSAP,VCP,498
PSMA1,PSMA2,999
PSMA1,PSMA3,999
PSMA1,PSMA4,999
PSMA1,PSMA5,999
PSMA1,PSMA6,999
PSMA1,PSMA7,999
PSMA1,PSMB1,999
PSMA1,PSMB10,999
PSMA1,PSMB2,999
PSMA1,PSMB3,999
PSMA1,PSMB4,999
PSMA1,PSMB5,999
PSMA1,PSMB6,999
PSMA1,PSMB7,999
PSMA1,PSMB8,999
PSMA1,PSMB9,999
PSMA1,PSMC1,999
PSMA1,PSMC2,999
PSMA1,PSMC3,999
PSMA1,PSMC4,999
PSMA1,PSMC5,998
PSMA1,PSMC6,999
PSMA1,PSMD13,999
PSMA1,PSMD14,999
PSMA1,PSMD4,999
PSMA1,PSMD5,766
PSMA1,PSMD7,999
PSMA1,PSMD8,999
PSMA1,PSME1,996
PSMA1,PSMF1,985
