gene1,gene2,combined_score
ACAN,ADAMTS4,981
ACAN,BGN,928
ACAN,CCN2,712
ACAN,CD44,761
ACAN,COL1A1,835
ACAN,COMP,980
ACAN,DCN,962
ACAN,ELN,917
ACAN,FBLN1,954
ACAN,FBLN2,931
ACAN,FMOD,953
ACAN,FN1,994
ACAN,GAPDH,715
ACAN,HAPLN1,981
ACAN,HLA-DRA,798
ACAN,HLA-DRB1,704
ACAN,HLA-DRB5,798
ACAN,HSPG2,891
ACAN,HTRA1,843
ACAN,KIAA1217,710
ACAN,LUM,920
ACAN,MMP1,815
ACAN,MMP2,804
ACAN,MMP9,802
ACAN,OGN,714
ACAN,OMD,716
ACAN,PRELP,769
ACAN,PRG4,900
ACAN,SDC4,707
ACAN,SPP1,736
ACAN,TGFB1,725
ACAN,TNC,894
ACAN,TNFAIP6,858
ACAN,VCAN,988
ACAP1,ARF1,762
ACAP1,ARF5,825
ACAP1,ARF6,900
ACAP1,RAB35,736
ACAP2,ARF1,725
ACAP2,ARF5,815
ACAP2,ARF6,913
ACAP2,RAB35,995
ACAT1,ACAT2,950
ACAT1,ACLY,915
ACAT1,ACOX1,968
ACAT1,ACOX3,962
ACAT1,ACSS1,964
ACAT1,ACSS2,960
ACAT1,ALDH6A1,938
ACAT1,AUH,719
ACAT1,BDH1,746
ACAT1,CRYL1,875
ACAT1,CS,977
ACAT1,DLAT,949
ACAT1,DLST,847
ACAT1,ECHDC1,712
ACAT1,ECHS1,850
ACAT1,ECI2,979
ACAT1,EHHADH,978
ACAT1,ETFA,821
ACAT1,GGPS1,735
ACAT1,HADH,935
ACAT1,HADHA,994
ACAT1,HADHB,944
ACAT1,HIBCH,751
ACAT1,HMGCL,972
ACAT1,HSDL2,909
ACAT1,MLYCD,931
ACAT1,MVD,861
ACAT1,MVK,892
ACAT1,NELFA,704
ACAT1,NELFB,725
ACAT1,OXCT1,986
ACAT1,PMVK,758
ACAT1,SCP2,724
ACAT1,SDHA,762
ACAT1,SUCLA2,883
ACAT1,SUCLG1,907
ACAT1,SUCLG2,867
ACAT2,ACLY,916
ACAT2,ACOX1,965
ACAT2,ACOX3,957
ACAT2,ACSS1,954
ACAT2,ACSS2,959
ACAT2,ALDH6A1,930
ACAT2,CRYL1,879
ACAT2,CS,966
ACAT2,CYP51A1,732
ACAT2,DHCR7,759
ACAT2,DLAT,934
ACAT2,DLST,835
ACAT2,EBP,701
ACAT2,ECHDC1,741
ACAT2,ECHS1,831
ACAT2,ECI1,706
ACAT2,ECI2,981
ACAT2,EHHADH,980
ACAT2,ETFA,767
ACAT2,FDPS,829
ACAT2,GGPS1,703
ACAT2,HADH,917
ACAT2,HADHA,974
ACAT2,HADHB,930
ACAT2,HIBCH,702
ACAT2,HMGCL,950
ACAT2,HSDL2,892
ACAT2,IDI1,828
ACAT2,LSS,758
ACAT2,MLYCD,902
ACAT2,MVD,883
ACAT2,MVK,885
ACAT2,OXCT1,972
ACAT2,SUCLA2,875
ACAT2,SUCLG1,885
ACAT2,SUCLG2,856
ACAT2,TCP1,729
ACBD3,ARMH3,724
ACBD3,BPNT1,854
ACBD3,DBI,890
ACBD3,EPRS1,847
ACBD3,GOLGA3,860
ACBD3,GOLGB1,997
ACBD3,OSBP,786
ACBD3,PI4KB,996
ACBD3,TBC1D22A,867
ACBD3,TSPO,985
ACBD3,VDAC1,955
ACBD5,ALDH3A2,712
ACBD5,FIS1,709
ACBD5,PEX11B,802
ACBD5,PEX14,778
ACBD5,PEX19,751
ACBD5,PEX3,810
ACBD5,PEX5,720
ACBD5,VAPA,995
ACBD5,VAPB,997
ACBD6,NMT1,822
ACBD6,NMT2,917
ACE,ACHE,733
ACE,ACTB,765
ACE,ADAM17,823
ACE,ADD1,799
ACE,AGT,999
ACE,ANPEP,816
ACE,APOB,743
ACE,APOE,876
ACE,ATP6AP2,722
ACE,CALML3,755
ACE,CALML5,756
ACE,CMA1,846
ACE,CRP,878
ACE,DPP4,874
ACE,GPT,720
ACE,KNG1,995
ACE,MME,882
ACE,MMP9,733
ACE,MTHFR,818
ACE,NLN,730
ACE,NOS3,731
ACE,SERPINE1,710
ACHE,AGRN,833
ACHE,APOE,769
ACHE,APP,937
ACHE,CD55,708
ACHE,CHKB,909
ACHE,GPCPD1,916
ACHE,GPX7,701
ACHE,GPX8,702
ACHE,HSPG2,895
ACHE,MAOA,761
ACHE,MAOB,910
ACHE,MAPT,817
ACHE,MGAM,789
ACHE,PNPLA6,854
ACHE,PSEN1,751
ACIN1,ALYREF,920
ACIN1,API5,794
ACIN1,CASP3,887
ACIN1,CHD4,820
ACIN1,DDX39B,843
ACIN1,EIF4A3,959
ACIN1,HNRNPU,876
ACIN1,MAGOH,950
ACIN1,NCBP3,717
ACIN1,PNN,978
ACIN1,PRPF40A,885
ACIN1,RBM8A,869
ACIN1,RNPS1,999
ACIN1,SAFB,716
ACIN1,SAP18,999
ACIN1,SNRNP70,765
ACIN1,SRPK1,706
ACIN1,SRPK2,830
ACIN1,SRRM1,894
ACIN1,SRRM2,942
ACIN1,U2AF2,717
ACIN1,UPF3B,786
ACLY,ACO1,981
ACLY,ACO2,985
ACLY,ACSL1,734
ACLY,ACSS1,840
ACLY,ACSS2,865
ACLY,ADSL,879
ACLY,AKT1,711
ACLY,ALDH5A1,897
ACLY,ASL,864
ACLY,ATP5F1C,704
ACLY,CS,998
ACLY,DBT,763
ACLY,DHTKD1,827
ACLY,DLAT,988
ACLY,DLST,841
ACLY,FASN,994
ACLY,FH,810
ACLY,G6PD,785
ACLY,GAPDH,760
ACLY,GART,711
ACLY,GLUD1,912
ACLY,GOT1,888
ACLY,GOT2,909
ACLY,H6PD,740
ACLY,HADHB,915
ACLY,HMGCL,889
ACLY,IDH1,935
ACLY,IDH2,900
ACLY,IL4I1,817
ACLY,LDHA,814
ACLY,MDH2,981
ACLY,ME1,761
ACLY,MLX,754
ACLY,MMUT,852
ACLY,MTHFD1,723
ACLY,NDUFS2,797
ACLY,NDUFS3,721
ACLY,NIT2,824
ACLY,OGDH,915
ACLY,PC,974
ACLY,PCK2,957
ACLY,PDHX,830
ACLY,PGD,717
ACLY,SCD,812
ACLY,SDHA,964
ACLY,SDHB,953
ACLY,SDHC,950
ACLY,SIRT2,731
ACLY,SLC25A1,832
ACLY,SUCLG1,991
ACO1,ACO2,943
ACO1,ALAD,711
ACO1,CS,999
ACO1,CYBRD1,714
ACO1,FECH,823
ACO1,FH,936
ACO1,FTL,799
ACO1,FXN,965
ACO1,GLRX3,883
ACO1,GLRX5,834
ACO1,HMGCL,860
ACO1,HSPA9,808
ACO1,HSPD1,771
ACO1,IDH1,998
ACO1,IDH2,998
ACO1,IDH3A,980
ACO1,IDH3B,975
ACO1,IDH3G,975
ACO1,IREB2,907
ACO1,ISCU,936
ACO1,LYRM4,905
ACO1,MDH2,893
ACO1,MRPL19,721
ACO1,NFS1,937
ACO1,NFU1,725
ACO1,NUBP2,794
ACO1,OGDH,784
ACO1,PC,730
ACO1,SDHA,850
ACO1,SDHB,896
ACO1,SENP8,914
ACO1,SLC40A1,825
ACO1,SOD2,937
ACO1,SUCLA2,784
ACO1,SUCLG1,902
ACO1,TFRC,888
ACO1,TPI1,724
ACO2,AFG3L2,724
ACO2,ALDH2,751
ACO2,ATP5F1A,884
ACO2,ATP5F1B,874
ACO2,CS,999
ACO2,CUL7,807
ACO2,CYC1,902
ACO2,DAP3,867
ACO2,DLAT,727
ACO2,DLD,751
ACO2,DLST,921
ACO2,DNAJB1,728
ACO2,ENO1,723
ACO2,FECH,890
ACO2,FH,949
ACO2,FXN,982
ACO2,GAPDH,744
ACO2,GOT2,753
ACO2,GPI,805
ACO2,GPX3,735
ACO2,GPX7,765
ACO2,GPX8,762
ACO2,HIBCH,878
ACO2,HMGCL,861
ACO2,HSCB,787
ACO2,HSPA9,927
ACO2,HSPD1,920
ACO2,IBA57,739
ACO2,IDH1,998
ACO2,IDH2,998
ACO2,IDH3A,998
ACO2,IDH3B,996
ACO2,IDH3G,994
ACO2,ISCU,925
ACO2,LONP1,864
ACO2,LYRM4,842
ACO2,MAPK8,768
ACO2,MAPK9,753
ACO2,MDH2,951
ACO2,MRPL13,869
ACO2,MRPL16,873
ACO2,MRPL17,874
ACO2,MRPL19,914
ACO2,MRPL22,866
ACO2,MRPL23,863
ACO2,MRPL27,872
ACO2,MRPL3,881
ACO2,MRPL30,797
ACO2,MRPL34,870
ACO2,MRPL4,886
ACO2,MRPL40,876
ACO2,MRPL41,854
ACO2,MRPL43,864
ACO2,MRPL44,869
ACO2,MRPL46,858
ACO2,MRPL47,854
ACO2,MRPL49,894
ACO2,MRPS10,864
ACO2,MRPS11,857
ACO2,MRPS15,876
ACO2,MRPS16,869
ACO2,MRPS2,808
ACO2,MRPS35,867
ACO2,MRPS6,874
ACO2,MRPS9,855
ACO2,NDUFA10,747
ACO2,NDUFA9,756
ACO2,NDUFB8,745
ACO2,NDUFS1,865
ACO2,NDUFS2,955
ACO2,NDUFS3,703
ACO2,NDUFS8,798
ACO2,NDUFV1,944
ACO2,NDUFV2,814
ACO2,NFS1,890
ACO2,NFU1,823
ACO2,OGDH,957
ACO2,PC,749
ACO2,PDHA1,762
ACO2,PEBP1,722
ACO2,RPL11,710
ACO2,RPL23,852
ACO2,RPS18,851
ACO2,RPS9,836
ACO2,SDHA,975
ACO2,SDHB,940
ACO2,SENP8,915
ACO2,SLC25A4,706
ACO2,SOD2,968
ACO2,SUCLA2,862
ACO2,SUCLG1,929
ACO2,SUCLG2,735
ACO2,TALDO1,708
ACO2,TIMM44,711
ACO2,TIMM50,755
ACO2,TOMM40,718
ACO2,TPI1,799
ACO2,UQCRC1,855
ACO2,UQCRC2,879
ACO2,UQCRFS1,702
ACO2,VDAC1,830
ACOT1,ACOT13,733
ACOT1,ACOT7,977
ACOT1,ACOT8,952
ACOT1,FBP1,904
ACOT1,FBP2,911
ACOT1,PFKL,906
ACOT1,PFKM,908
ACOT1,PFKP,900
ACOT1,TECR,906
ACOT1,THEM4,915
ACOT13,ACOT7,789
ACOT13,ACOT8,718
ACOT13,PCTP,956
ACOT13,TDP2,935
ACOT7,GAPDH,715
ACOT7,TECR,904
ACOT7,THEM4,915
ACOT8,ACOT9,707
ACOT8,ACOX1,768
ACOT8,CRYL1,866
ACOT8,HADH,873
ACOT8,HSD17B4,803
ACOT8,PEX5,868
ACOT8,SCP2,947
ACOX1,ACOX2,911
ACOX1,ACOX3,938
ACOX1,ACSL1,829
ACOX1,ACSL3,800
ACOX1,ACSL4,782
ACOX1,ACSL5,749
ACOX1,ACSS1,956
ACOX1,ACSS2,959
ACOX1,ACSS3,948
ACOX1,ADIPOQ,711
ACOX1,ALDH1B1,869
ACOX1,ALDH2,906
ACOX1,ALDH3A2,920
ACOX1,ALDH6A1,943
ACOX1,ALDH7A1,880
ACOX1,ALDH9A1,897
ACOX1,AMACR,810
ACOX1,AOX1,928
ACOX1,CPT1A,837
ACOX1,CPT2,982
ACOX1,CRAT,842
ACOX1,DBT,937
ACOX1,DECR2,854
ACOX1,DHRS4,715
ACOX1,ECH1,834
ACOX1,ECHDC1,966
ACOX1,ECHS1,996
ACOX1,ECI1,791
ACOX1,ECI2,967
ACOX1,EHHADH,998
ACOX1,EPHX2,767
ACOX1,ETFA,792
ACOX1,ETFB,765
ACOX1,FASN,825
ACOX1,GCDH,934
ACOX1,GNPAT,851
ACOX1,HACL1,707
ACOX1,HADH,811
ACOX1,HADHA,980
ACOX1,HADHB,996
ACOX1,HIBADH,849
ACOX1,HMGCL,762
ACOX1,HSD17B4,998
ACOX1,HSDL2,858
ACOX1,IDH1,778
ACOX1,MECR,933
ACOX1,MLYCD,769
ACOX1,PCCA,942
ACOX1,PCCB,952
ACOX1,PECR,772
ACOX1,PEX14,819
ACOX1,PEX19,754
ACOX1,PEX5,969
ACOX1,SCD,805
ACOX1,SCP2,984
ACOX1,SLC27A1,789
ACOX2,ACOX3,943
ACOX2,ACSL1,727
ACOX2,ACSL3,706
ACOX2,ACSL4,711
ACOX2,AMACR,975
ACOX2,ECHS1,788
ACOX2,ECI1,710
ACOX2,ECI2,938
ACOX2,EHHADH,919
ACOX2,ETFA,783
ACOX2,ETFB,740
ACOX2,HADHA,716
ACOX2,HSD17B4,992
ACOX2,HSDL2,829
ACOX2,PEX5,903
ACOX2,SCP2,913
ACOX3,ACSS1,954
ACOX3,ACSS2,955
ACOX3,ACSS3,936
ACOX3,ALDH1B1,863
ACOX3,ALDH2,864
ACOX3,ALDH3A2,902
ACOX3,ALDH6A1,924
ACOX3,ALDH7A1,865
ACOX3,ALDH9A1,893
ACOX3,AMACR,729
ACOX3,AOX1,834
ACOX3,CPT1A,704
ACOX3,CPT2,961
ACOX3,DBT,934
ACOX3,ECHDC1,954
ACOX3,ECHS1,990
ACOX3,ECI2,909
ACOX3,EHHADH,993
ACOX3,ETFA,838
ACOX3,ETFB,748
ACOX3,GCDH,927
ACOX3,HADH,765
ACOX3,HADHA,969
ACOX3,HADHB,990
ACOX3,HIBADH,848
ACOX3,HSD17B4,989
ACOX3,HSDL2,818
ACOX3,MECR,950
ACOX3,PCCA,936
ACOX3,PCCB,946
ACOX3,PEX14,800
ACOX3,PEX19,763
ACOX3,PEX5,940
ACOX3,SCD,712
ACOX3,SCP2,978
ACP1,CTNNB1,762
ACP1,EPHA2,759
ACP1,FLAD1,854
ACP1,G6PD,783
ACP1,GET3,897
ACP1,GLRX,851
ACP1,H6PD,744
ACP1,OSGEP,802
ACP1,SAA4,711
ACP1,TKT,760
ACP5,BLVRB,914
ACP5,CSF1,735
ACP5,CTSK,922
ACP5,ENPP1,926
ACP5,FLAD1,902
ACP5,FOS,812
ACP5,MMP9,748
ACP5,NFATC1,954
ACP5,NUDT12,749
ACP5,OSCAR,783
ACP5,SPP1,701
ACP5,TNFRSF11B,776
ACSF2,ASCC1,759
ACSF2,CS,733
ACSF2,DAP3,847
ACSF2,HSDL2,816
ACSF2,LIPE,825
ACSF2,MRPL11,933
ACSF2,MRPL13,937
ACSF2,MRPL17,933
ACSF2,MRPL21,939
ACSF2,MRPL24,933
ACSF2,MRPL3,938
ACSF2,MRPL43,933
ACSF2,MRPL46,933
ACSF2,MRPL47,934
ACSF2,NDUFAB1,711
ACSF2,RPL8,702
ACSF2,SOD2,791
ACSF2,TSTD1,773
ACSF3,ALDH1B1,930
ACSF3,ALDH2,930
ACSF3,ALDH3A2,927
ACSF3,ALDH7A1,927
ACSF3,ALDH9A1,937
ACSF3,AOX1,920
ACSF3,FASN,969
ACSF3,HSDL2,804
ACSF3,MCAT,938
ACSF3,MCEE,947
ACSF3,MLYCD,961
ACSF3,MMUT,925
ACSL1,ACSL3,859
ACSL1,ACSL4,770
ACSL1,CD36,857
ACSL1,COASY,712
ACSL1,CPT1A,975
ACSL1,DGAT1,854
ACSL1,FASN,981
ACSL1,HADHA,764
ACSL1,LIPC,702
ACSL1,LPL,928
ACSL1,MGLL,883
ACSL1,PLIN2,758
ACSL1,PNPLA2,830
ACSL1,PPT1,857
ACSL1,SCARB1,815
ACSL1,SCARB2,826
ACSL1,SLC27A1,847
ACSL1,SLC27A3,758
ACSL1,SLC27A4,805
ACSL3,ACSL4,772
ACSL3,ACSL5,736
ACSL3,CPT1A,955
ACSL3,DGAT1,867
ACSL3,FASN,964
ACSL3,LPL,914
ACSL3,MGLL,866
ACSL3,PNPLA2,772
ACSL3,PPT1,841
ACSL4,ACSL5,739
ACSL4,AIFM2,700
ACSL4,COASY,720
ACSL4,CPT1A,954
ACSL4,DGAT1,819
ACSL4,FASN,969
ACSL4,GPX4,834
ACSL4,LPCAT3,823
ACSL4,LPL,905
ACSL4,MGLL,868
ACSL4,PNPLA2,746
ACSL4,PPT1,845
ACSL5,CPT1A,955
ACSL5,DGAT1,836
ACSL5,FASN,954
ACSL5,LIPC,783
ACSL5,LPL,905
ACSL5,MGLL,867
ACSL5,PNPLA2,752
ACSL5,PPT1,855
ACSL5,SLC27A1,782
ACSS1,ACSS2,909
ACSS1,ACSS3,921
ACSS1,ACYP1,904
ACSS1,ACYP2,902
ACSS1,ALDH1B1,948
ACSS1,ALDH2,951
ACSS1,ALDH3A2,953
ACSS1,ALDH3B1,945
ACSS1,ALDH6A1,945
ACSS1,ALDH7A1,939
ACSS1,ALDH9A1,949
ACSS1,AOX1,810
ACSS1,CS,984
ACSS1,DBT,929
ACSS1,DLAT,942
ACSS1,ECHDC1,942
ACSS1,EHHADH,906
ACSS1,HADHB,931
ACSS1,HIBADH,829
ACSS1,HSDL2,727
ACSS1,MLYCD,866
ACSS1,PC,922
ACSS1,PCCA,932
ACSS1,PCCB,935
ACSS1,PCK2,871
ACSS1,PDHB,861
ACSS1,SIRT3,994
ACSS1,SUCLA2,858
ACSS1,SUCLG1,855
ACSS1,SUCLG2,844
ACSS2,ACSS3,921
ACSS2,ACYP1,908
ACSS2,ACYP2,910
ACSS2,ALDH1B1,944
ACSS2,ALDH2,954
ACSS2,ALDH3A2,947
ACSS2,ALDH3B1,947
ACSS2,ALDH6A1,925
ACSS2,ALDH7A1,942
ACSS2,ALDH9A1,945
ACSS2,AOX1,815
ACSS2,CS,983
ACSS2,DBT,928
ACSS2,DLAT,943
ACSS2,ECHDC1,942
ACSS2,EHHADH,913
ACSS2,FASN,770
ACSS2,HADHB,932
ACSS2,HIBADH,833
ACSS2,HSDL2,706
ACSS2,IDH2,748
ACSS2,MLYCD,863
ACSS2,PC,923
ACSS2,PCCA,925
ACSS2,PCCB,929
ACSS2,PCK2,871
ACSS2,PDHB,876
ACSS2,SIRT3,703
ACSS2,SUCLA2,850
ACSS2,SUCLG1,859
ACSS2,SUCLG2,834
ACSS3,ALDH1B1,877
ACSS3,ALDH2,886
ACSS3,ALDH3A2,902
ACSS3,ALDH6A1,931
ACSS3,ALDH7A1,870
ACSS3,ALDH9A1,878
ACSS3,AOX1,816
ACSS3,CS,745
ACSS3,DBT,929
ACSS3,ECHDC1,946
ACSS3,EHHADH,894
ACSS3,HADHB,911
ACSS3,HIBADH,819
ACSS3,HSDL2,733
ACSS3,PCCA,942
ACSS3,PCCB,942
ACTA2,ACTG2,988
ACTA2,ACTN2,759
ACTA2,ACTR10,744
ACTA2,CALD1,748
ACTA2,CCN2,727
ACTA2,CNN1,892
ACTA2,CNN2,704
ACTA2,COL1A1,928
ACTA2,COL1A2,814
ACTA2,COL3A1,882
ACTA2,DCTN2,752
ACTA2,FBN1,721
ACTA2,GC,972
ACTA2,LMOD1,773
ACTA2,MYH10,959
ACTA2,MYH11,997
ACTA2,MYH14,907
ACTA2,MYH9,953
ACTA2,MYL12B,755
ACTA2,MYL6,944
ACTA2,MYL9,970
ACTA2,MYLK,890
ACTA2,PDGFRB,781
ACTA2,POSTN,730
ACTA2,SETD3,904
ACTA2,SMAD3,733
ACTA2,TAGLN,954
ACTA2,TGFB1,705
ACTA2,TPM1,838
ACTA2,TPM2,824
ACTA2,TPM3,741
ACTA2,VIM,776
ACTB,ACTBL2,873
ACTB,ACTG1,999
ACTB,ACTL6A,999
ACTB,ACTN1,985
ACTB,ACTN2,974
ACTB,ACTN4,971
ACTB,ACTR10,987
ACTB,ACTR1A,977
ACTB,ACTR2,968
ACTB,ACTR3,957
ACTB,AFDN,958
ACTB,AIF1,754
ACTB,AKT1,923
ACTB,ALDOA,784
ACTB,ANXA1,700
ACTB,ANXA2,767
ACTB,APP,801
ACTB,ARHGAP10,903
ACTB,ARID1A,995
ACTB,ARID1B,947
ACTB,ARPC1A,947
ACTB,ARPC1B,958
ACTB,ARPC2,962
ACTB,ARPC3,968
ACTB,ARPC4,961
ACTB,ARPC5,952
ACTB,ARPC5L,945
ACTB,ATF2,800
ACTB,ATG5,742
ACTB,BAIAP2,951
ACTB,BCL2,885
ACTB,BCL2L1,784
ACTB,BECN1,785
ACTB,CAP1,860
ACTB,CAP2,885
ACTB,CAPZA1,964
ACTB,CAPZB,976
ACTB,CASP1,729
ACTB,CASP3,989
ACTB,CASP6,946
ACTB,CASP7,967
ACTB,CASP8,779
ACTB,CAV1,870
ACTB,CCN2,715
ACTB,CCT2,905
ACTB,CCT3,717
ACTB,CCT4,702
ACTB,CCT5,865
ACTB,CCT7,722
ACTB,CD4,777
ACTB,CD44,728
ACTB,CDC42,975
ACTB,CDH1,833
ACTB,CDH2,784
ACTB,CDH5,746
ACTB,CDK2,816
ACTB,CDK4,712
ACTB,CFL1,999
ACTB,CFL2,996
ACTB,COX4I1,763
ACTB,CTNNA1,957
ACTB,CTNNA2,917
ACTB,CTNNB1,860
ACTB,CYBB,720
ACTB,DCTN1,971
ACTB,DCTN2,950
ACTB,DCTN3,896
ACTB,DCTN4,945
ACTB,DCTN5,922
ACTB,DCTN6,916
ACTB,DDX21,756
ACTB,DDX5,713
ACTB,DIAPH1,934
ACTB,DMD,952
ACTB,DNMT1,714
ACTB,DSTN,910
ACTB,DYNC1H1,938
ACTB,DYNC1I2,849
ACTB,DYNC1LI2,825
ACTB,DYNLRB1,853
ACTB,EEF1A1,950
ACTB,EEF1A2,742
ACTB,EGFR,839
ACTB,ENAH,932
ACTB,ENG,726
ACTB,ENO1,869
ACTB,EP300,778
ACTB,EP400,965
ACTB,ERBB2,932
ACTB,EVL,909
ACTB,EZR,983
ACTB,FGF2,725
ACTB,FLNA,750
ACTB,FN1,886
ACTB,FOS,722
ACTB,GAPDH,975
ACTB,GRB2,814
ACTB,GSK3B,847
ACTB,GSN,878
ACTB,H2AC21,888
ACTB,H2AC6,891
ACTB,H2AX,753
ACTB,H3-3A,873
ACTB,H4C1,899
ACTB,HCFC1,777
ACTB,HCLS1,947
ACTB,HDAC1,766
ACTB,HDAC6,716
ACTB,HMOX1,785
ACTB,HNRNPA1,704
ACTB,HNRNPD,745
ACTB,HNRNPR,762
ACTB,HPRT1,795
ACTB,HSP90AA1,967
ACTB,HSP90AB1,911
ACTB,HSPA4,720
ACTB,HSPA5,808
ACTB,HSPA8,955
ACTB,HSPA9,828
ACTB,ILK,951
ACTB,INSR,726
ACTB,IQGAP1,985
ACTB,ITGA1,753
ACTB,ITGA11,711
ACTB,ITGA2,860
ACTB,ITGA2B,937
ACTB,ITGA3,757
ACTB,ITGA4,779
ACTB,ITGA5,801
ACTB,ITGA6,803
ACTB,ITGA7,721
ACTB,ITGA8,709
ACTB,ITGA9,720
ACTB,ITGAM,723
ACTB,ITGAV,799
ACTB,ITGB1,984
ACTB,ITGB3,949
ACTB,ITGB4,936
ACTB,ITGB5,931
ACTB,ITGB6,928
ACTB,JUN,806
ACTB,LCP1,770
ACTB,LMNA,784
ACTB,LMNB1,884
ACTB,LMNB2,758
ACTB,LRRK2,702
ACTB,MAP1A,700
ACTB,MAPK1,767
ACTB,MAPK3,844
ACTB,MAPT,817
ACTB,MCL1,768
ACTB,MEAF6,931
ACTB,MMP9,778
ACTB,MMUT,709
ACTB,MORF4L1,942
ACTB,MSN,975
ACTB,MTOR,752
ACTB,MYH10,957
ACTB,MYH11,961
ACTB,MYH14,914
ACTB,MYH9,991
ACTB,MYL12B,962
ACTB,MYL6,973
ACTB,MYL9,945
ACTB,MYO1B,850
ACTB,MYO1D,834
ACTB,MYO1E,722
ACTB,MYO1F,717
ACTB,MYO1G,759
ACTB,MYO5A,811
ACTB,MYO6,772
ACTB,NCF1,763
ACTB,NFKB1,766
ACTB,NOS3,892
ACTB,OGT,792
ACTB,P4HB,714
ACTB,PARP1,794
ACTB,PARVA,957
ACTB,PARVB,915
ACTB,PARVG,905
ACTB,PBRM1,984
ACTB,PECAM1,733
ACTB,PFDN1,735
ACTB,PFDN2,744
ACTB,PFDN5,739
ACTB,PFN1,999
ACTB,PFN2,783
ACTB,PGK1,829
ACTB,PIP5K1C,915
ACTB,POLR2A,896
ACTB,PPIA,866
ACTB,PPP1CA,785
ACTB,PPP1CC,705
ACTB,PRKCA,955
ACTB,PTEN,720
ACTB,PTMA,705
ACTB,PTPRC,734
ACTB,PXDN,925
ACTB,RAC1,823
ACTB,RB1,776
ACTB,RDX,945
ACTB,RHOA,978
ACTB,RHOC,786
ACTB,RPL13A,731
ACTB,RPL4,715
ACTB,RPLP0,889
ACTB,RPS6,764
ACTB,RUVBL1,993
ACTB,RUVBL2,995
ACTB,SCIN,823
ACTB,SDHC,766
ACTB,SETD3,916
ACTB,SMAD2,713
ACTB,SMAD3,760
ACTB,SMARCA2,896
ACTB,SMARCA4,999
ACTB,SMARCB1,977
ACTB,SMARCC1,897
ACTB,SMARCC2,983
ACTB,SMARCD2,886
ACTB,SMARCE1,996
ACTB,SQSTM1,725
ACTB,SRC,774
ACTB,STAT3,798
ACTB,SVIL,720
ACTB,SYNPO,951
ACTB,TAGLN2,751
ACTB,TBP,905
ACTB,TCP1,891
ACTB,TFAM,726
ACTB,TFRC,761
ACTB,TGFB1,773
ACTB,TJP1,985
ACTB,TLN1,960
ACTB,TLN2,957
ACTB,TMOD3,701
ACTB,TMSB4X,961
ACTB,TRRAP,960
ACTB,TSG101,757
ACTB,TUBA1A,838
ACTB,TUBA1C,825
ACTB,TUBA4A,825
ACTB,TUBB,844
ACTB,TUBB2A,832
ACTB,TUBB3,731
ACTB,TUBB4A,801
ACTB,TUBB6,759
ACTB,TUBG1,888
ACTB,TUBGCP2,855
ACTB,TUBGCP3,864
ACTB,TUBGCP4,836
ACTB,TUBGCP5,840
ACTB,TWF2,772
ACTB,UCHL5,704
ACTB,VASP,955
ACTB,VCL,984
ACTB,VCP,728
ACTB,VDAC1,864
ACTB,VIM,723
ACTB,WAS,954
ACTB,WASF2,941
ACTB,WASL,979
ACTB,WDR1,709
ACTB,WDR5,821
ACTB,XPO6,800
ACTB,YBX1,721
ACTB,YWHAB,908
ACTB,YWHAZ,899
ACTB,YY1,916
ACTB,ZYX,942
ACTBL2,ACTL6A,700
ACTBL2,GSN,718
ACTBL2,PFDN1,792
ACTBL2,PFDN2,896
ACTBL2,RUVBL1,714
ACTBL2,RUVBL2,714
ACTBL2,TWF2,721
ACTG1,ACTL6A,939
ACTG1,ACTN1,972
ACTG1,ACTN4,970
ACTG1,ACTR2,949
ACTG1,ACTR3,936
ACTG1,AFDN,915
ACTG1,ALDOA,774
ACTG1,ARHGAP10,902
ACTG1,ARID1A,841
ACTG1,ARID1B,849
ACTG1,ARPC1A,940
ACTG1,ARPC1B,962
ACTG1,ARPC2,966
ACTG1,ARPC3,964
ACTG1,ARPC4,939
ACTG1,ARPC5,953
ACTG1,ARPC5L,975
ACTG1,BAIAP2,923
ACTG1,BRK1,712
ACTG1,CAP1,724
ACTG1,CAP2,868
ACTG1,CASP3,922
ACTG1,CASP6,911
ACTG1,CASP7,915
ACTG1,CCT2,876
ACTG1,CCT3,940
ACTG1,CCT4,871
ACTG1,CCT5,899
ACTG1,CCT6A,934
ACTG1,CCT7,947
ACTG1,CCT8,939
ACTG1,CDC42,957
ACTG1,CFL1,998
ACTG1,CFL2,996
ACTG1,CTNNA1,953
ACTG1,CTNNA2,909
ACTG1,CTTN,714
ACTG1,DIAPH1,936
ACTG1,DMD,966
ACTG1,DSTN,911
ACTG1,EEF1A1,856
ACTG1,ENAH,927
ACTG1,EVL,920
ACTG1,EZR,962
ACTG1,FLNA,729
ACTG1,FN1,768
ACTG1,GAPDH,809
ACTG1,GSN,749
ACTG1,HCLS1,958
ACTG1,ILK,928
ACTG1,IQGAP1,943
ACTG1,ITGA2,793
ACTG1,ITGA2B,904
ACTG1,ITGA5,716
ACTG1,ITGAV,709
ACTG1,ITGB1,955
ACTG1,ITGB3,913
ACTG1,ITGB4,915
ACTG1,ITGB5,914
ACTG1,ITGB6,914
ACTG1,LCP1,744
ACTG1,LRRK2,791
ACTG1,MSN,959
ACTG1,MYH10,959
ACTG1,MYH11,942
ACTG1,MYH14,992
