gene1,gene2,combined_score
ABCA8,ABCF3,452
ABCA8,ADH1B,514
ABCA8,MFAP4,501
ABCA8,SPARCL1,475
ABCA8,SVEP1,404
ABCB10,ABCB7,791
ABCB10,ABCE1,566
ABCB10,ABCF3,466
ABCB10,ALAD,471
ABCB10,CLPP,526
ABCB10,CPOX,713
ABCB10,DBI,498
ABCB10,FECH,994
ABCB10,FTL,449
ABCB10,FXN,453
ABCB10,HPX,472
ABCB10,PCBP1,492
ABCB10,PCBP2,434
ABCB10,PPOX,711
ABCB10,SLC40A1,512
ABCB10,STEAP3,563
ABCB10,TFRC,586
ABCB10,TMEM14C,729
ABCB10,UBFD1,406
ABCB10,UROD,461
ABCB10,UROS,494
ABCB6,ABCE1,623
ABCB6,ABCF1,464
ABCB6,ABCF2,643
ABCB6,ABCF3,579
ABCB6,ALAD,556
ABCB6,ATP1A1,734
ABCB6,ATP1A2,732
ABCB6,ATP1B1,720
ABCB6,ATP1B3,722
ABCB6,ATP2A2,736
ABCB6,BCS1L,590
ABCB6,CPOX,641
ABCB6,FECH,761
ABCB6,FTH1,403
ABCB6,FXN,491
ABCB6,FXYD1,720
ABCB6,HCCS,408
ABCB6,HMBS,442
ABCB6,IBA57,407
ABCB6,ISCU,440
ABCB6,NFS1,405
ABCB6,PLN,720
ABCB6,PPOX,674
ABCB6,SLC40A1,456
ABCB6,SLC46A1,413
ABCB6,SLC9A1,728
ABCB6,TFRC,659
ABCB6,TMEM14C,502
ABCB6,UROD,621
ABCB6,UROS,628
ABCB7,ABCE1,635
ABCB7,ABCF1,592
ABCB7,ABCF2,589
ABCB7,ABCF3,457
ABCB7,ACO1,871
ABCB7,ACO2,575
ABCB7,AFG3L2,411
ABCB7,ALAD,405
ABCB7,ATAD3A,559
ABCB7,ATM,410
ABCB7,BOLA1,465
ABCB7,CIAO1,630
ABCB7,CIAO2A,527
ABCB7,CIAO2B,556
ABCB7,CIAO3,708
ABCB7,CIAPIN1,655
ABCB7,CLEC5A,402
ABCB7,COX15,402
ABCB7,CPOX,518
ABCB7,DUT,414
ABCB7,FDX1,566
ABCB7,FDX2,664
ABCB7,FDXR,595
ABCB7,FECH,906
ABCB7,FXN,751
ABCB7,GFER,566
ABCB7,GGCX,569
ABCB7,GLRX3,629
ABCB7,GLRX5,825
ABCB7,HSCB,784
ABCB7,HSPA9,560
ABCB7,IBA57,713
ABCB7,IGBP1,465
ABCB7,IREB2,543
ABCB7,ISCA2,719
ABCB7,ISCU,746
ABCB7,LYRM4,719
ABCB7,MMS19,597
ABCB7,MOCS3,441
ABCB7,NFS1,782
ABCB7,NFU1,719
ABCB7,NUBP1,938
ABCB7,NUBP2,870
ABCB7,NUBPL,569
ABCB7,PDHA1,425
ABCB7,PGK1,516
ABCB7,PPOX,739
ABCB7,PUS1,632
ABCB7,RAB2B,428
ABCB7,STEAP3,405
ABCB7,TFRC,626
ABCB7,TMEM14C,811
ABCB7,TRNT1,410
ABCB7,UROD,439
ABCB7,UROS,506
ABCB7,YARS2,443
ABCC1,ABCC3,419
ABCC1,ABCE1,497
ABCC1,ABCF3,436
ABCC1,ACSL3,504
ABCC1,ACSL4,474
ABCC1,ACSL5,401
ABCC1,ACTB,457
ABCC1,AKT1,533
ABCC1,ALCAM,457
ABCC1,ALDH1A1,455
ABCC1,ARAF,409
ABCC1,BCL2,538
ABCC1,CASP3,443
ABCC1,CAV1,468
ABCC1,CBR3,439
ABCC1,CD44,453
ABCC1,CDH1,548
ABCC1,CTNNB1,643
ABCC1,CYP51A1,465
ABCC1,DPP4,481
ABCC1,EGFR,490
ABCC1,ERBB2,436
ABCC1,FEN1,433
ABCC1,GAPDH,508
ABCC1,GCLC,433
ABCC1,HDAC2,471
ABCC1,HPGDS,441
ABCC1,KRAS,477
ABCC1,LTA4H,595
ABCC1,LTC4S,682
ABCC1,MRPS7,925
ABCC1,MVP,702
ABCC1,MYH11,536
ABCC1,PARP4,412
ABCC1,PCSK9,424
ABCC1,PPIG,461
ABCC1,PRKCB,448
ABCC1,PSEN1,433
ABCC1,SLC22A3,436
ABCC1,SLC29A1,420
ABCC1,SLC36A1,454
ABCC1,SLC46A1,417
ABCC1,SLC7A5,404
ABCC1,SLCO2B1,594
ABCC1,SPHK1,471
ABCC1,STAT3,402
ABCC1,VDAC3,443
ABCC3,ABCE1,410
ABCC3,ABCF3,453
ABCC3,CYP27A1,464
ABCC3,CYP7B1,433
ABCC3,EPHX1,415
ABCC3,FEN1,401
ABCC3,MARCKSL1,542
ABCC3,MGMT,442
ABCC3,MRPS7,769
ABCC3,MVP,403
ABCC3,NUP153,557
ABCC3,NUP93,692
ABCC3,PPIG,473
ABCC3,SLC22A3,484
ABCC3,SLC29A1,411
ABCC3,SLC46A1,418
ABCC3,SLCO2B1,728
ABCC3,SLCO3A1,452
ABCC3,TPMT,430
ABCC3,TPR,495
ABCC3,VPS37C,586
ABCC4,ABCE1,522
ABCC4,ALDH1A1,576
ABCC4,ALOX15,488
ABCC4,CCL14,436
ABCC4,CD200R1,409
ABCC4,CMA1,422
ABCC4,CPB2,418
ABCC4,FZD7,413
ABCC4,GCLC,407
ABCC4,ITPA,565
ABCC4,LGALS3,464
ABCC4,MPP1,428
ABCC4,MRPS7,948
ABCC4,NUDT15,492
ABCC4,PPIG,471
ABCC4,SLC16A1,485
ABCC4,SLC22A3,463
ABCC4,SLC29A1,534
ABCC4,SLC2A1,417
ABCC4,SLC46A1,401
ABCC4,SLC7A5,501
ABCC4,SLCO2B1,713
ABCC4,SLCO3A1,481
ABCC4,SNX27,799
ABCC4,TAP1,438
ABCC4,TAP2,478
ABCC4,TJP1,513
ABCC4,TPMT,551
ABCD1,ABCD3,980
ABCD1,ABCE1,481
ABCD1,ACAA1,486
ABCD1,ACBD5,771
ABCD1,ACOX1,575
ABCD1,ACOX2,418
ABCD1,ACOX3,472
ABCD1,ACSL1,703
ABCD1,ACSL3,745
ABCD1,ACSL4,708
ABCD1,ACSL5,677
ABCD1,AGPS,721
ABCD1,ALDH3A2,600
ABCD1,ATAD1,601
ABCD1,BCAP31,837
ABCD1,COASY,645
ABCD1,ECI2,456
ABCD1,ELOVL1,681
ABCD1,FIS1,594
ABCD1,GDAP1,595
ABCD1,GNPAT,434
ABCD1,HSD17B4,694
ABCD1,L1CAM,450
ABCD1,MOCS2,420
ABCD1,PEX11B,812
ABCD1,PEX14,750
ABCD1,PEX19,951
ABCD1,PEX3,907
ABCD1,PEX5,614
ABCD1,SCP2,670
ABCD1,SPAST,889
ABCD3,ACAA1,552
ABCD3,ACBD5,771
ABCD3,ACOT8,409
ABCD3,ACOX1,823
ABCD3,ACOX2,482
ABCD3,ACOX3,759
ABCD3,ACSL1,682
ABCD3,ACSL3,748
ABCD3,ACSL4,702
ABCD3,ACSL5,685
ABCD3,AGPS,587
ABCD3,ALDH3A2,551
ABCD3,ATAD1,643
ABCD3,BCAP31,594
ABCD3,COASY,590
ABCD3,DIAPH1,400
ABCD3,DNM1L,410
ABCD3,ECH1,401
ABCD3,ECI2,460
ABCD3,EHHADH,531
ABCD3,FAR1,409
ABCD3,FIS1,720
ABCD3,FMNL3,409
ABCD3,GDAP1,609
ABCD3,GNPAT,635
ABCD3,GOLGA2,400
ABCD3,HADHB,456
ABCD3,HSD17B4,657
ABCD3,HSDL2,500
ABCD3,IQGAP1,408
ABCD3,L1CAM,424
ABCD3,MARCHF5,465
ABCD3,MFF,403
ABCD3,MOCS2,479
ABCD3,NUDCD1,622
ABCD3,PEX11B,867
ABCD3,PEX14,891
ABCD3,PEX19,991
ABCD3,PEX3,942
ABCD3,PEX5,906
ABCD3,RHOA,524
ABCD3,RHOC,589
ABCD3,SCP2,771
ABCD3,SQSTM1,553
ABCD3,TOMM20,770
ABCE1,ABCF1,863
ABCE1,ABCF2,921
ABCE1,ABCF3,670
ABCE1,ACO1,528
ABCE1,ACO2,557
ABCE1,APEX1,440
ABCE1,API5,527
ABCE1,APOBEC3G,549
ABCE1,ARL6IP1,616
ABCE1,ASCC3,409
ABCE1,ATXN10,501
ABCE1,ATXN2,426
ABCE1,BMS1,475
ABCE1,BRD4,514
ABCE1,BRIX1,577
ABCE1,BYSL,592
ABCE1,CACNA2D1,424
ABCE1,CAPRIN1,440
ABCE1,CCDC124,875
ABCE1,CCDC47,435
ABCE1,CCT2,565
ABCE1,CCT4,418
ABCE1,CCT5,582
ABCE1,CCT6A,438
ABCE1,CCT7,470
ABCE1,CCT8,621
ABCE1,CD74,761
ABCE1,CIAO1,720
ABCE1,CIAO2A,417
ABCE1,CIAO2B,595
ABCE1,CIAO3,680
ABCE1,CIAPIN1,632
ABCE1,CISD1,442
ABCE1,COPS5,406
ABCE1,CPSF3,418
ABCE1,CSE1L,585
ABCE1,CTPS1,564
ABCE1,DDX1,529
ABCE1,DDX18,754
ABCE1,DDX21,557
ABCE1,DDX47,407
ABCE1,DDX6,612
ABCE1,DENR,845
ABCE1,DHX15,784
ABCE1,DHX29,575
ABCE1,DHX9,406
ABCE1,DIMT1,404
ABCE1,DIS3,445
ABCE1,DKC1,605
ABCE1,DNAJC2,596
ABCE1,DOCK4,545
ABCE1,DRG1,465
ABCE1,EEF1A1,549
ABCE1,EEF2,804
ABCE1,EEFSEC,488
ABCE1,EIF1,983
ABCE1,EIF1AX,941
ABCE1,EIF1AY,667
ABCE1,EIF1B,715
ABCE1,EIF2AK4,503
ABCE1,EIF2D,722
ABCE1,EIF2S1,977
ABCE1,EIF2S2,953
ABCE1,EIF2S3,964
ABCE1,EIF3A,995
ABCE1,EIF3B,995
ABCE1,EIF3C,988
ABCE1,EIF3D,940
ABCE1,EIF3E,956
ABCE1,EIF3F,918
ABCE1,EIF3G,939
ABCE1,EIF3H,936
ABCE1,EIF3I,982
ABCE1,EIF3J,996
ABCE1,EIF3K,875
ABCE1,EIF3L,926
ABCE1,EIF3M,971
ABCE1,EIF4A1,669
ABCE1,EIF4A2,548
ABCE1,EIF4A3,518
ABCE1,EIF4B,449
ABCE1,EIF4E,471
ABCE1,EIF4G1,542
ABCE1,EIF5,986
ABCE1,EIF5B,780
ABCE1,EIF6,720
ABCE1,ELP3,509
ABCE1,EMG1,542
ABCE1,EPB41,520
ABCE1,EPRS1,791
ABCE1,ERCC2,423
ABCE1,ETF1,999
ABCE1,EXOSC4,461
ABCE1,FAF2,417
ABCE1,FARSB,415
ABCE1,FAU,993
ABCE1,FBL,625
ABCE1,FDPS,602
ABCE1,FECH,502
ABCE1,FLNA,815
ABCE1,G3BP1,692
ABCE1,G3BP2,580
ABCE1,GAR1,405
ABCE1,GART,531
ABCE1,GCN1,441
ABCE1,GFM1,612
ABCE1,GLRX3,653
ABCE1,GNL3,511
ABCE1,GSPT1,852
ABCE1,GSPT2,659
ABCE1,GTPBP4,799
ABCE1,HBS1L,959
ABCE1,HEATR1,545
ABCE1,HMBS,434
ABCE1,HSCB,444
ABCE1,HSPA4,468
ABCE1,HSPE1,427
ABCE1,IARS1,487
ABCE1,IFIH1,609
ABCE1,IGF2R,421
ABCE1,IMMT,447
ABCE1,IMP3,576
ABCE1,IPO5,494
ABCE1,IPO7,473
ABCE1,IREB2,418
ABCE1,ISCA2,469
ABCE1,ISCU,476
ABCE1,KARS1,536
ABCE1,LARS1,587
ABCE1,LRPPRC,404
ABCE1,LRRK2,550
ABCE1,LSM5,407
ABCE1,LTN1,789
ABCE1,MAK16,586
ABCE1,MARS1,515
ABCE1,MCTS1,449
ABCE1,MED1,484
ABCE1,METAP1,508
ABCE1,METAP2,429
ABCE1,MICALL1,516
ABCE1,MMS19,804
ABCE1,MRPL1,419
ABCE1,MRPL3,541
ABCE1,MRPL4,611
ABCE1,MRPS10,659
ABCE1,MRPS11,589
ABCE1,MRPS15,633
ABCE1,MRPS2,549
ABCE1,MRPS7,689
ABCE1,MRRF,824
ABCE1,MRTO4,786
ABCE1,MTIF2,473
ABCE1,MTREX,610
ABCE1,NAA15,602
ABCE1,NAA25,479
ABCE1,NAA50,524
ABCE1,NAT10,658
ABCE1,NCBP1,503
ABCE1,NDUFAF4,429
ABCE1,NEDD4,410
ABCE1,NEMF,760
ABCE1,NFS1,452
ABCE1,NFU1,616
ABCE1,NHP2,556
ABCE1,NMD3,580
ABCE1,NOC3L,576
ABCE1,NOC4L,465
ABCE1,NOL11,525
ABCE1,NOL6,433
ABCE1,NOP2,465
ABCE1,NOP56,462
ABCE1,NOP58,628
ABCE1,NUBP1,601
ABCE1,NUBPL,402
ABCE1,OAS1,607
ABCE1,OAS2,597
ABCE1,OAS3,612
ABCE1,PA2G4,892
ABCE1,PABPC1,712
ABCE1,PAICS,544
ABCE1,PDCD11,625
ABCE1,PDE12,470
ABCE1,PDHA1,434
ABCE1,PELO,950
ABCE1,POLR1A,433
ABCE1,POLR2B,575
ABCE1,PPAT,457
ABCE1,PPP1CC,406
ABCE1,PSMA1,483
ABCE1,PSMA5,406
ABCE1,PSMC2,565
ABCE1,PSMC4,415
ABCE1,PSMC5,402
ABCE1,PSMC6,422
ABCE1,PSMD1,649
ABCE1,PSMD12,417
ABCE1,PSMD14,793
ABCE1,PSMD4,587
ABCE1,PUM3,520
ABCE1,PUS7,440
ABCE1,RACK1,988
ABCE1,RAN,468
ABCE1,RBBP7,453
ABCE1,REEP5,419
ABCE1,RNASEL,994
ABCE1,RPF2,650
ABCE1,RPL10,857
ABCE1,RPL10A,862
ABCE1,RPL11,881
ABCE1,RPL12,919
ABCE1,RPL13,856
ABCE1,RPL13A,890
ABCE1,RPL14,861
ABCE1,RPL15,855
ABCE1,RPL17,852
ABCE1,RPL18,860
ABCE1,RPL18A,844
ABCE1,RPL19,872
ABCE1,RPL21,916
ABCE1,RPL22,894
ABCE1,RPL23,909
ABCE1,RPL23A,862
ABCE1,RPL24,825
ABCE1,RPL26,871
ABCE1,RPL26L1,829
ABCE1,RPL27,867
ABCE1,RPL27A,856
ABCE1,RPL28,840
ABCE1,RPL29,833
ABCE1,RPL3,899
ABCE1,RPL30,835
ABCE1,RPL31,844
ABCE1,RPL32,870
ABCE1,RPL34,847
ABCE1,RPL35,860
ABCE1,RPL35A,876
ABCE1,RPL36,884
ABCE1,RPL36AL,814
ABCE1,RPL37A,821
ABCE1,RPL38,858
ABCE1,RPL4,968
ABCE1,RPL5,909
ABCE1,RPL6,868
ABCE1,RPL7,914
ABCE1,RPL7A,937
ABCE1,RPL8,878
ABCE1,RPL9,947
ABCE1,RPLP0,992
ABCE1,RPLP1,890
ABCE1,RPS10,958
ABCE1,RPS11,971
ABCE1,RPS12,984
ABCE1,RPS13,978
ABCE1,RPS14,968
ABCE1,RPS15,976
ABCE1,RPS15A,936
ABCE1,RPS16,977
ABCE1,RPS17,969
ABCE1,RPS18,970
ABCE1,RPS19,973
ABCE1,RPS2,973
ABCE1,RPS20,987
ABCE1,RPS21,965
ABCE1,RPS23,994
ABCE1,RPS24,989
ABCE1,RPS25,980
ABCE1,RPS26,972
ABCE1,RPS27,954
ABCE1,RPS27L,611
ABCE1,RPS28,989
ABCE1,RPS29,973
ABCE1,RPS3,990
ABCE1,RPS3A,983
ABCE1,RPS4X,949
ABCE1,RPS4Y1,624
ABCE1,RPS5,972
ABCE1,RPS6,990
ABCE1,RPS7,978
ABCE1,RPS8,975
ABCE1,RPS9,930
ABCE1,RPSA,968
ABCE1,RRP12,620
ABCE1,RRP1B,524
ABCE1,SDAD1,439
ABCE1,SDHB,443
ABCE1,SEC61B,818
ABCE1,SEH1L,529
ABCE1,SELENOP,841
ABCE1,SERBP1,420
ABCE1,SMARCA5,703
ABCE1,SNU13,609
ABCE1,SRP72,451
ABCE1,SRP9,470
ABCE1,SRPRB,498
ABCE1,SSB,426
ABCE1,STAU1,444
ABCE1,SUPT16H,447
ABCE1,SYNCRIP,529
ABCE1,SYVN1,406
ABCE1,TAP2,553
ABCE1,TARS1,416
ABCE1,TCF25,423
ABCE1,TCP1,510
ABCE1,TFAM,423
ABCE1,TIMM23,466
ABCE1,TOMM20,417
ABCE1,TRMT11,434
ABCE1,TSG101,488
ABCE1,TSN,560
ABCE1,TSR1,809
ABCE1,UBL4A,574
ABCE1,UPF1,714
ABCE1,UPF2,612
ABCE1,UPF3B,489
ABCE1,UQCRFS1,416
ABCE1,UTP15,685
ABCE1,UTP20,427
ABCE1,UTP4,507
ABCE1,UTP6,439
ABCE1,VARS1,704
ABCE1,VARS2,426
ABCE1,VCP,455
ABCE1,WARS2,467
ABCE1,WDR12,590
ABCE1,WDR3,712
ABCE1,WDR36,857
ABCE1,WDR43,458
ABCE1,WDR75,652
ABCE1,WDR77,459
ABCE1,XPO1,414
ABCE1,XPOT,504
ABCE1,XRN1,726
ABCE1,XRN2,420
ABCE1,ZNF207,405
ABCE1,ZNF598,704
ABCF1,ABCF2,519
ABCF1,AIMP1,400
ABCF1,BRD4,537
ABCF1,BTF3,575
ABCF1,CD74,530
ABCF1,CUL7,517
ABCF1,DDX46,449
ABCF1,DHX16,467
ABCF1,DHX9,921
ABCF1,DICER1,412
ABCF1,DRG1,406
ABCF1,EEF1G,774
ABCF1,EIF2B4,463
ABCF1,EIF2S1,687
ABCF1,EIF2S2,614
ABCF1,EIF2S3,577
ABCF1,EIF3B,402
ABCF1,EIF3C,415
ABCF1,EIF3D,416
ABCF1,EIF3H,643
ABCF1,EIF4G2,527
ABCF1,EIF4G3,478
ABCF1,EIF6,438
ABCF1,EPRS1,491
ABCF1,FAU,456
ABCF1,GART,420
ABCF1,GCN1,696
ABCF1,GNL1,547
ABCF1,GPD2,590
ABCF1,GUSB,467
ABCF1,HSPBP1,500
ABCF1,IMP3,606
ABCF1,LARP4B,911
ABCF1,LARS1,567
ABCF1,MED1,610
ABCF1,MRPL1,527
ABCF1,MRPL13,537
ABCF1,MRPL16,504
ABCF1,MRPL17,766
ABCF1,MRPL19,796
ABCF1,MRPL20,815
ABCF1,MRPL21,793
ABCF1,MRPL22,539
ABCF1,MRPL24,545
ABCF1,MRPL27,808
ABCF1,MRPL3,581
ABCF1,MRPL4,594
ABCF1,MRPL9,507
ABCF1,MRPS10,558
ABCF1,MRPS11,517
ABCF1,MRPS15,562
ABCF1,MRPS16,773
ABCF1,MRPS2,517
ABCF1,MRPS6,760
ABCF1,MRPS7,650
ABCF1,MRPS9,769
ABCF1,NAT10,403
ABCF1,NCOR1,456
ABCF1,NRM,428
ABCF1,NUFIP2,779
ABCF1,OBSL1,514
ABCF1,PIN4,565
ABCF1,PNPT1,451
ABCF1,POLR1C,696
ABCF1,POLR2A,447
ABCF1,PRPF8,412
ABCF1,RPL10,515
ABCF1,RPL10A,953
ABCF1,RPL11,980
ABCF1,RPL12,445
ABCF1,RPL13A,553
ABCF1,RPL17,562
ABCF1,RPL18,934
ABCF1,RPL18A,923
ABCF1,RPL19,947
ABCF1,RPL23,790
ABCF1,RPL23A,810
ABCF1,RPL24,919
ABCF1,RPL26,549
ABCF1,RPL26L1,539
ABCF1,RPL27A,443
ABCF1,RPL3,599
ABCF1,RPL30,918
ABCF1,RPL31,923
ABCF1,RPL32,912
ABCF1,RPL35,808
ABCF1,RPL36,922
ABCF1,RPL38,929
ABCF1,RPL4,596
ABCF1,RPL5,791
ABCF1,RPL6,921
ABCF1,RPL7,515
ABCF1,RPL7A,771
ABCF1,RPL7L1,510
ABCF1,RPL8,952
ABCF1,RPL9,593
ABCF1,RPS11,770
ABCF1,RPS13,580
ABCF1,RPS14,541
ABCF1,RPS15,792
ABCF1,RPS15A,415
ABCF1,RPS16,596
ABCF1,RPS18,812
ABCF1,RPS2,569
ABCF1,RPS20,561
ABCF1,RPS21,924
ABCF1,RPS23,962
ABCF1,RPS26,918
ABCF1,RPS28,943
ABCF1,RPS29,952
ABCF1,RPS3,789
ABCF1,RPS5,590
ABCF1,RPS7,416
ABCF1,RPS9,596
ABCF1,RPSA,478
ABCF1,RRP1B,431
ABCF1,SF3A3,453
ABCF1,SIL1,500
ABCF1,TBP,504
ABCF1,TOLLIP,503
ABCF1,TPRG1L,457
ABCF1,TRIM26,579
ABCF1,TRIM28,473
ABCF1,TUBB,557
ABCF1,TUBB2A,502
ABCF1,VARS1,509
ABCF1,VIRMA,420
ABCF2,ABCF3,524
ABCF2,ACAD9,664
ABCF2,AHCYL1,499
ABCF2,AHSA1,504
ABCF2,CD74,511
ABCF2,CUL7,514
ABCF2,DDX18,408
ABCF2,DDX23,425
ABCF2,DDX56,550
ABCF2,DRG1,469
ABCF2,DRG2,448
ABCF2,EEF1G,616
ABCF2,EFL1,411
ABCF2,EFTUD2,489
ABCF2,EIF2S1,479
ABCF2,EIF2S3,407
ABCF2,EIF3B,482
ABCF2,EIF4G1,475
ABCF2,EIF5B,716
ABCF2,EIF6,580
ABCF2,ETF1,427
ABCF2,FARSA,451
ABCF2,FARSB,433
ABCF2,FAU,430
ABCF2,FBL,418
ABCF2,FTSJ3,489
ABCF2,GAR1,429
ABCF2,GART,430
ABCF2,GCN1,633
ABCF2,GNL1,663
ABCF2,GNL3,410
ABCF2,GPD2,590
ABCF2,GRWD1,474
ABCF2,GSPT1,508
ABCF2,GTPBP4,436
ABCF2,HSP90AA1,484
ABCF2,HSPA8,523
ABCF2,HSPBP1,511
ABCF2,IMP3,612
ABCF2,IPO4,669
ABCF2,KARS1,425
ABCF2,LSG1,516
ABCF2,MED1,596
ABCF2,MRPL1,527
ABCF2,MRPL13,537
ABCF2,MRPL16,500
ABCF2,MRPL17,771
ABCF2,MRPL19,770
ABCF2,MRPL20,816
ABCF2,MRPL21,795
ABCF2,MRPL22,536
ABCF2,MRPL24,555
ABCF2,MRPL27,808
ABCF2,MRPL3,598
ABCF2,MRPL4,716
ABCF2,MRPL9,495
ABCF2,MRPS10,607
ABCF2,MRPS11,576
ABCF2,MRPS15,573
ABCF2,MRPS16,787
ABCF2,MRPS2,509
ABCF2,MRPS6,758
ABCF2,MRPS7,687
ABCF2,MRPS9,767
ABCF2,MRTO4,592
ABCF2,NAT10,581
ABCF2,NOC2L,509
ABCF2,NOC4L,441
ABCF2,NOL6,578
ABCF2,NOP2,432
ABCF2,NOP56,534
ABCF2,NOP58,415
ABCF2,PA2G4,478
ABCF2,PDCD11,509
ABCF2,POLR1A,649
ABCF2,POLR1C,459
ABCF2,RANGAP1,439
ABCF2,RPL10,564
ABCF2,RPL10A,561
ABCF2,RPL11,798
ABCF2,RPL12,532
ABCF2,RPL13A,550
ABCF2,RPL14,502
ABCF2,RPL17,559
ABCF2,RPL18,460
ABCF2,RPL18A,511
ABCF2,RPL23,793
ABCF2,RPL23A,805
ABCF2,RPL26,565
ABCF2,RPL26L1,572
ABCF2,RPL27,403
ABCF2,RPL27A,530
ABCF2,RPL29,457
ABCF2,RPL3,593
ABCF2,RPL30,476
ABCF2,RPL31,477
ABCF2,RPL32,483
ABCF2,RPL35,806
ABCF2,RPL38,471
ABCF2,RPL4,597
ABCF2,RPL5,790
ABCF2,RPL6,619
ABCF2,RPL7,515
ABCF2,RPL7A,530
ABCF2,RPL7L1,507
ABCF2,RPL8,544
ABCF2,RPL9,620
ABCF2,RPLP0,568
ABCF2,RPS11,769
ABCF2,RPS13,580
ABCF2,RPS14,532
ABCF2,RPS15,785
ABCF2,RPS15A,411
ABCF2,RPS16,658
ABCF2,RPS18,801
ABCF2,RPS2,569
ABCF2,RPS20,560
ABCF2,RPS23,608
ABCF2,RPS29,547
ABCF2,RPS3,793
ABCF2,RPS5,595
ABCF2,RPS9,596
ABCF2,RPSA,491
ABCF2,RRM1,601
ABCF2,RRP12,461
ABCF2,SF3A3,460
ABCF2,SIL1,497
ABCF2,SNX9,425
ABCF2,STIP1,622
ABCF2,SUGT1,495
ABCF2,TBL3,516
ABCF2,TSR1,478
ABCF2,VARS1,428
ABCF2,WDR3,439
ABCF2,WDR36,539
ABCF2,ZC3H15,498
ABCF3,ATP6V1B2,444
ABCF3,CD74,511
ABCF3,COASY,477
ABCF3,CUL7,531
ABCF3,DRG2,575
ABCF3,EEF1A1,452
ABCF3,EEF1A2,441
ABCF3,EEF1B2,447
ABCF3,EEF1D,407
ABCF3,EEF1G,664
ABCF3,EEF2,474
ABCF3,EIF2AK4,539
ABCF3,EIF2B5,543
ABCF3,EIF2S1,489
ABCF3,EIF3B,473
ABCF3,EIF3C,420
ABCF3,EIF4A1,411
ABCF3,EIF5A,451
ABCF3,EIF5B,406
ABCF3,EIF6,509
ABCF3,FAU,436
ABCF3,FCHSD2,479
ABCF3,GART,424
ABCF3,GBF1,414
ABCF3,GCN1,992
ABCF3,GPD2,590
ABCF3,GRWD1,403
ABCF3,HARS2,660
ABCF3,HDLBP,456
ABCF3,HSPBP1,503
ABCF3,IFI35,469
ABCF3,IMP3,613
ABCF3,MED1,587
ABCF3,MRPL1,534
ABCF3,MRPL13,540
ABCF3,MRPL16,497
ABCF3,MRPL17,769
ABCF3,MRPL19,770
ABCF3,MRPL20,809
ABCF3,MRPL21,794
ABCF3,MRPL22,535
ABCF3,MRPL24,538
ABCF3,MRPL27,807
ABCF3,MRPL3,578
ABCF3,MRPL4,614
ABCF3,MRPL9,498
ABCF3,MRPS10,564
ABCF3,MRPS11,518
ABCF3,MRPS15,561
ABCF3,MRPS16,780
ABCF3,MRPS2,515
ABCF3,MRPS6,758
ABCF3,MRPS7,605
ABCF3,MRPS9,771
ABCF3,NAT10,402
ABCF3,NOL6,409
ABCF3,OLA1,411
ABCF3,PDCD11,440
ABCF3,QARS1,476
ABCF3,RACK1,486
ABCF3,RPL10,504
ABCF3,RPL10A,533
ABCF3,RPL11,796
ABCF3,RPL13A,541
ABCF3,RPL17,543
ABCF3,RPL18,460
ABCF3,RPL23,780
ABCF3,RPL23A,795
ABCF3,RPL26,552
ABCF3,RPL26L1,553
ABCF3,RPL27,452
ABCF3,RPL27A,402
ABCF3,RPL29,422
ABCF3,RPL3,589
ABCF3,RPL35,797
ABCF3,RPL4,601
ABCF3,RPL5,792
ABCF3,RPL6,416
ABCF3,RPL7,521
ABCF3,RPL7L1,517
ABCF3,RPL8,526
ABCF3,RPL9,588
ABCF3,RPS11,766
ABCF3,RPS13,599
ABCF3,RPS14,521
ABCF3,RPS15,783
ABCF3,RPS16,598
ABCF3,RPS18,794
ABCF3,RPS2,593
ABCF3,RPS20,623
ABCF3,RPS23,605
ABCF3,RPS29,526
ABCF3,RPS3,786
ABCF3,RPS3A,433
ABCF3,RPS5,569
ABCF3,RPS9,628
ABCF3,RPSA,514
ABCF3,RWDD1,449
ABCF3,SIL1,507
ABCF3,SSNA1,406
ABCF3,TAP1,540
ABCF3,TBL3,403
ABCF3,TMPO,424
ABCF3,UTP4,458
ABCF3,VARS1,413
ABCF3,WDR3,424
ABCF3,WDR36,491
ABHD10,ABHD11,607
ABHD10,ABHD12,430
ABHD10,ABHD14B,542
ABHD10,ABHD16A,541
ABHD10,ABHD4,522
ABHD10,ABHD6,567
ABHD10,ATP5F1A,400
ABHD10,COQ3,423
ABHD10,DIP2B,419
ABHD10,FASN,423
ABHD10,FOXK1,410
ABHD10,KCMF1,626
ABHD10,LACTB,407
ABHD10,LYPLA1,562
ABHD10,LYPLA2,544
ABHD10,LYPLAL1,421
ABHD10,NDUFAB1,509
ABHD10,OVCA2,444
ABHD10,PPT1,487
ABHD10,PRDX5,466
ABHD10,PREPL,448
ABHD10,SCPEP1,426
ABHD10,TMEM209,436
ABHD11,ABHD12,514
ABHD11,ABHD14B,410
ABHD11,ABHD16A,532
ABHD11,ABHD4,529
ABHD11,ABHD5,413
ABHD11,ABHD6,682
ABHD11,ACAD8,401
ABHD11,ACOX2,502
ABHD11,ACSF2,404
ABHD11,APEH,509
ABHD11,ATP5F1A,506
ABHD11,ATP5F1B,419
ABHD11,ATP5F1C,505
ABHD11,ATP5PO,418
ABHD11,BCKDHA,409
ABHD11,DERL1,649
